Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1778404928645
Timestamp end: 1778406728953

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      284.2   142.0    74.4   128.0   143.0   269.9   332.7   365.9   388.2   412.8   443.7   492.3   585.4   943.3  3576.7  59485.6    59442
read      286.8   108.1    80.4   138.9   154.9   287.9   333.7   358.4   374.4   393.5   416.6   452.2   524.3   636.4  2024.1  35624.6    35654
read      285.1   130.3    74.4   129.0   144.7   267.2   328.2   363.0   387.6   416.2   453.1   505.9   611.0   800.8  2719.4  78854.5    78747
read      287.3   115.1    74.4   134.9   150.6   285.5   337.3   364.1   382.1   401.7   427.9   466.6   545.3   679.5  2477.0  42226.9    42212
read      283.9   120.0    74.4   130.4   145.4   275.8   334.6   364.9   385.2   407.4   435.7   481.2   566.4   691.3  2145.4  52444.5    52488
read      284.3   108.0    80.4   138.2   154.0   285.1   330.1   354.0   370.0   388.9   411.5   447.9   524.9   653.7  2523.2  36977.5    36950
read      263.8    90.8    80.4   152.3   170.5   262.9   290.6   305.5   315.7   329.3   346.8   374.5   438.4   756.0  2904.3  16795.4    16762
read      286.1   128.2    74.4   129.2   145.1   269.2   329.8   364.0   388.3   416.5   453.3   507.0   613.9   794.2  2024.2  79623.9    79473
read      283.5   124.1    74.4   128.2   143.4   269.4   331.5   365.0   387.8   413.2   445.7   495.4   587.6   751.3  2528.7  61430.8    61431
read      308.4   141.5    74.4   136.0   154.5   289.6   351.9   388.4   415.3   447.8   489.6   549.2   681.3   927.7  2556.3  87103.7    87172
read      620.2   253.3    86.8   377.9   417.0   543.3   605.9   681.3   832.2   928.4   997.8  1076.2  1194.2  1462.5  7364.8 108287.1   108181
read      316.3   165.9    74.4   132.8   150.8   289.2   356.8   396.2   425.5   460.9   505.8   583.9   886.5  1179.8  3365.1  80387.3    80515
read      286.0   116.1    74.4   136.4   152.2   286.6   333.3   358.3   374.6   393.9   417.5   454.1   531.3   675.8  3606.0  37132.6    37149
read      257.8    86.5    80.4   154.8   172.1   256.4   282.7   296.4   307.2   318.2   336.4   364.6   423.7   794.6  3228.5  13425.5    13444
read      281.2   132.3    74.4   127.1   142.2   263.5   326.0   361.1   385.2   412.3   446.8   498.7   593.6   774.8  3152.5  71990.2    72057
read      280.1   127.6    74.4   126.0   141.1   262.8   325.4   360.5   384.5   411.4   445.8   497.2   590.2   762.8  2293.2  70086.0    70041
read      296.0   133.6    74.4   133.1   150.7   277.9   338.0   372.7   398.3   428.8   467.6   525.1   641.2   881.2  2605.2  90235.6    90162
read      284.2   119.3    74.4   130.4   145.6   276.0   335.3   366.1   386.6   408.8   436.3   480.5   563.3   697.0  2005.6  52120.5    52082
read      282.3   121.1    80.4   146.8   164.3   282.3   317.0   337.2   351.6   368.5   390.0   421.9   498.0   802.8  4196.6  24309.7    24258
read      279.3   126.1    74.4   125.9   141.1   261.7   325.1   359.9   383.8   410.2   443.3   494.0   588.3   776.8  2449.1  71975.6    72013
read      282.6   122.5    74.4   128.1   142.9   271.0   333.8   366.0   387.4   411.0   440.4   486.5   573.6   712.3  2457.8  57954.5    58012
read      284.3   115.0    74.4   131.6   147.2   280.8   336.0   364.2   382.9   402.7   428.6   467.0   544.0   672.8  2403.1  45421.1    45398
read      282.5   120.8    74.4   129.7   144.8   276.2   334.0   363.5   383.2   404.1   431.3   471.3   549.0   704.5  3029.8  50191.6    50177
read      282.7   104.7    74.4   137.0   152.9   284.7   328.4   351.9   368.0   386.5   407.6   440.7   509.3   635.1  1714.6  34461.1    34504
read      284.0   148.6    74.4   127.2   142.2   266.7   330.7   364.6   387.7   413.5   446.4   497.0   599.3  1137.1  4524.2  65935.3    66010
read      284.5   128.4    74.4   128.4   143.9   267.1   329.3   363.8   388.2   416.3   452.2   504.2   604.6   795.0  2556.7  73970.7    73937
read      287.7   124.8    74.4   132.3   148.2   277.2   337.4   368.7   390.0   413.9   443.9   491.1   580.1   735.5  2933.0  54929.7    55020
read      284.5   125.1    74.4   130.0   145.1   275.9   334.6   365.1   385.8   408.6   437.2   484.8   574.1   723.3  2570.0  53238.3    53235
read      382.6   213.4    74.4   148.9   173.2   340.6   427.0   477.7   514.3   558.1   619.7   747.0  1116.8  1377.3  4256.3  97705.9    97743
read      231.2   100.7    93.8   156.9   167.8   225.1   246.1   257.1   266.0   274.9   290.0   313.0   379.7  1095.9  4033.3   5417.9     5419
read      262.4    99.8    86.8   153.6   171.3   260.5   287.8   302.4   313.2   326.0   344.5   373.9   436.6   898.1  3487.3  14773.1    14764
read      240.6   106.3    93.8   157.8   170.8   235.7   257.3   269.5   278.0   289.5   303.9   328.8   398.6  1074.1  5906.7   7447.3     7451
read      285.8   118.8    74.4   131.9   147.4   280.4   336.5   365.4   384.9   405.8   433.1   475.2   559.4   695.1  2464.0  48043.5    48208
read      263.2    83.0    86.8   152.6   170.0   262.1   290.4   305.7   316.2   330.4   348.9   379.1   443.7   607.0  2762.6  16164.5    16149
read      290.6   139.0    74.4   130.3   146.7   272.3   334.0   369.1   394.3   423.6   461.0   515.5   625.0   864.7  3378.3  78872.1    78989
read      272.8    86.7    80.4   151.6   169.8   273.2   303.8   319.2   332.4   346.6   367.3   396.9   461.1   627.1  2969.3  18878.0    18886
read      288.3   131.0    74.4   129.1   145.0   270.3   333.0   368.4   393.3   422.3   459.5   512.8   620.2   804.1  2995.3  75820.9    75954
read      288.2   120.1    74.4   134.2   149.8   285.1   339.5   367.3   386.1   405.9   432.2   471.3   548.5   681.2  3110.9  44408.3    44409
read      268.2    90.2    80.4   153.2   171.3   267.3   295.9   311.7   321.9   337.8   357.1   386.3   449.2   743.5  3251.2  16469.9    16431
read      296.5   133.7    74.4   132.9   150.3   279.0   340.0   374.6   399.9   430.1   468.6   526.4   638.5   851.3  2530.4  85566.2    85707
read      284.6   127.3    74.4   129.1   144.1   272.0   334.6   367.2   389.3   413.9   444.6   492.0   582.6   742.3  2373.3  58140.6    58253
read      517.3   266.0    68.9   179.4   227.4   489.0   560.9   605.1   644.8   739.3   911.4  1037.4  1201.2  1408.4  7225.4 103899.8   103867
read      276.7   104.6    80.4   148.0   165.7   277.7   310.5   328.2   341.9   358.7   378.7   408.4   471.3   619.8  3571.5  21614.2    21604
read      320.3   148.7    74.4   139.2   159.0   299.5   363.8   401.0   429.6   463.8   507.2   576.6   736.7  1026.6  3103.0  90428.7    90401
read      290.2   134.0    74.4   130.6   147.1   272.4   333.1   367.6   392.5   421.8   459.7   515.4   629.5   858.5  2758.8  84519.8    84467
read      444.7   240.9    74.4   162.9   195.7   407.6   500.3   548.9   586.6   635.4   725.6   928.8  1167.1  1376.6  7022.5  99599.7    99700
read      286.6   112.6    80.4   141.2   157.8   288.7   329.9   351.8   367.6   385.7   406.3   440.7   514.7   683.1  3024.4  32049.4    32052
read      273.3    90.6    86.8   153.3   171.8   273.1   303.2   318.4   331.4   345.7   366.5   397.0   463.6   602.7  3357.8  18133.4    18173
read      284.7   127.8    74.4   128.3   143.4   268.5   332.1   366.2   389.9   416.7   450.9   502.0   600.7   778.8  2807.4  67693.3    67789
read      285.9   121.4    74.4   130.5   145.7   278.4   337.3   367.8   388.3   410.8   438.6   484.2   569.7   711.7  2420.7  51951.2    51929
read      299.0   136.1    74.4   133.3   150.8   281.2   342.2   377.1   402.6   433.2   472.1   531.7   650.2   956.3  2764.0  83841.3    83850
read      272.7   110.3    80.4   151.2   169.1   272.2   302.7   318.2   331.2   345.6   366.4   396.3   462.8   673.1  4428.5  18607.7    18614
read      283.7    98.9    80.4   142.1   158.9   286.4   325.5   346.3   362.2   379.3   400.1   432.1   501.4   629.2  2337.1  29380.4    29315
read      599.8   267.1    80.4   280.7   352.7   543.1   616.1   678.3   765.8   892.1   989.4  1088.2  1248.3  1486.1  7366.4 108207.1   108090
read      282.6   108.7    80.4   142.0   159.0   281.9   320.1   341.7   357.6   374.9   398.3   433.8   533.5   829.6  3345.7  26991.7    27024
read      285.8   121.6    74.4   131.2   146.5   279.0   337.1   366.9   387.1   409.1   436.5   480.2   563.9   692.8  2890.3  49955.5    49907
read      247.6   107.3    86.8   158.7   173.3   243.8   267.0   279.3   288.9   299.3   315.1   341.0   403.2  1064.3  6617.6   9131.5     9150
read      286.8   108.7    80.4   138.6   154.5   287.3   333.0   357.2   373.8   393.4   417.4   454.8   535.0   680.1  2409.9  34393.1    34328
read      287.7   144.0    74.4   130.5   145.8   277.3   337.2   367.8   388.7   411.8   440.2   486.7   582.4  1287.7  3863.0  51837.6    51881
read      261.6    83.2    80.4   153.9   171.4   261.2   288.4   302.8   313.2   325.2   342.8   371.5   433.4   674.1  2480.2  14535.0    14569
read      283.6   130.6    74.4   127.3   143.1   265.7   326.5   361.0   386.3   415.1   451.9   505.3   608.2   785.8  3346.7  81662.7    81517
read      282.4   129.9    74.4   126.9   142.4   264.4   326.1   360.6   385.6   413.8   449.7   502.5   601.7   799.1  3137.3  78730.9    78694
read      301.5   137.8    74.4   134.9   153.1   282.7   342.6   378.1   403.6   434.9   474.9   535.2   667.0   968.0  2758.4  93438.1    93409
read      284.4   111.1    80.4   134.4   150.1   284.7   332.8   358.0   375.1   395.2   419.8   457.0   533.9   667.1  2601.6  39155.3    39093
read      272.0   103.7    80.4   150.8   168.5   272.1   303.1   318.8   331.7   345.7   366.4   395.8   458.9   628.0  3718.5  18686.0    18729
read      278.7   121.5    74.4   126.3   141.4   262.7   324.4   357.6   381.2   407.7   441.4   493.6   587.1   734.4  1623.5  70819.6    70818
read      269.8    96.1    80.4   145.3   162.7   271.1   303.2   319.2   332.2   346.0   366.9   396.5   459.9   591.7  2579.9  21908.3    21942
read      305.5   141.0    74.4   136.4   154.8   287.2   347.6   383.3   408.6   439.6   480.4   540.5   673.8   987.2  3124.3  91775.2    91810
read      286.9   110.7    74.4   136.3   152.2   286.9   335.8   361.4   379.0   398.5   423.3   460.3   536.3   665.5  2321.5  39595.1    39588
read      288.2   135.8    80.4   134.6   150.3   285.8   336.9   363.6   381.7   401.2   427.2   466.4   550.4   898.7  3966.9  41035.7    40957
read      284.1   135.9    74.4   127.6   142.6   268.9   332.4   365.8   388.8   414.4   446.9   496.0   591.6   893.0  3437.3  62502.5    62645
read      273.9   744.9    86.8   152.4   169.9   263.1   291.7   306.9   317.2   331.2   348.2   377.8   440.4   872.9 56989.3  15546.8    15539
read      468.2   248.6    74.4   166.6   202.2   439.3   516.4   559.1   594.2   664.4   844.9   982.4  1132.9  1318.8  6880.3 107674.5   107672
read      282.8   104.9    80.4   137.9   153.9   284.8   327.6   349.8   366.4   385.0   405.9   438.9   508.0   656.6  2688.3  32958.3    32954
read      283.6   129.6    74.4   128.0   143.0   270.3   333.3   366.0   388.5   413.4   444.1   491.4   582.6   791.1  2929.9  58916.5    58866
read      283.5   344.1    80.4   145.8   163.7   281.9   316.8   335.7   348.7   366.2   387.5   418.5   488.3  1077.3  7834.3  23708.1    23739
read      282.0   118.8    74.4   128.4   143.3   272.8   333.5   364.4   385.5   408.4   436.0   479.6   564.4   693.2  2324.2  54586.1    54701
read      282.3   126.3    74.4   127.4   142.3   268.5   331.3   364.4   387.3   412.4   443.6   492.1   584.3   746.1  2467.8  60658.1    60706
read      289.8   142.4    74.4   127.8   143.6   271.0   335.5   370.1   394.5   422.7   459.3   517.2   656.4  1001.7  3064.0  72427.7    72350
read      279.3   120.4    74.4   126.6   141.9   268.9   331.1   361.6   382.5   404.5   432.7   474.9   561.2   697.3  2197.0  58768.7    58661
read      282.0   104.4    80.4   136.2   152.6   286.0   328.1   349.2   365.6   383.8   404.3   436.5   508.3   637.0  2560.9  34891.8    34912
read      368.1   186.8    74.4   150.2   175.0   335.2   410.6   455.9   489.3   529.5   585.0   698.1  1001.3  1241.5  3137.9 103071.0   103268
read      281.3   112.9    74.4   133.9   150.0   283.9   329.2   352.1   369.0   387.8   409.3   442.1   512.9   653.0  2376.5  38637.6    38703
read      280.7   127.3    68.9   127.7   143.6   263.8   324.3   357.5   381.0   407.5   442.0   495.2   593.3   770.9  2647.2  83241.5    83358
read      279.5   118.3    74.4   126.8   142.1   270.2   331.3   361.5   382.1   404.0   432.3   474.3   558.6   698.3  2015.0  57446.6    57408
read      282.7   123.8    74.4   129.1   145.6   266.7   326.1   358.3   381.5   408.1   443.0   496.9   597.5   762.9  2251.1  86832.5    86837
read      277.1   104.0    74.4   136.1   152.4   281.2   320.8   341.0   355.7   372.4   394.4   426.7   498.0   624.9  2372.5  33432.3    33517
read      278.9   121.6    68.9   126.2   141.6   265.0   328.5   360.1   382.0   405.5   435.6   483.9   576.6   730.7  2662.2  66243.1    66204
read      280.8   125.8    74.4   127.7   143.3   264.4   327.2   360.2   383.5   409.2   441.9   493.0   587.3   744.2  2341.2  73699.7    73758
read      325.0   151.5    74.4   141.4   162.6   303.6   366.1   402.4   430.8   465.0   509.8   585.6   779.1  1066.9  2523.7  99847.9    99742
read      572.2   246.2    74.4   281.2   340.8   517.6   587.5   651.3   738.2   845.3   936.9  1028.7  1173.4  1404.9  7209.9 109516.1   109462
read      345.7   169.8    74.4   144.0   166.7   319.2   388.5   429.5   460.7   498.3   547.2   637.6   894.3  1144.2  3342.0  94402.1    94453

Total QPS = 55310.7 (99559288 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24591144877 bytes :   13.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.25%,100.00%
