Random waveform, supplied seed
Total number of intervals = 360 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330)
Average QPS expected = 57436
Timestamp start: 1778406829263
Timestamp end: 1778408629639

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      281.9   129.1    74.4   127.1   142.2   264.3   327.2   361.2   385.0   412.1   447.9   502.1   604.0   778.5  2515.1  73207.2    73039
read      281.2   123.9    74.4   127.0   142.1   264.2   327.0   361.0   385.0   411.9   446.7   499.9   598.2   755.4  1222.9  74204.6    74055
read      282.2   117.9    80.4   129.8   144.8   275.2   333.7   363.1   383.3   404.4   432.8   474.8   555.0   683.7  1974.6  51424.0    51197
read      281.8   129.4    74.4   127.1   142.0   267.3   331.4   364.0   386.4   410.8   441.8   491.1   582.5   762.9  3429.6  59616.2    59442
read      284.9   144.4    80.4   137.9   153.6   284.7   330.6   354.0   370.4   389.3   411.4   445.5   517.7   674.0  6469.7  35735.2    35654
read      284.0   131.1    74.4   128.7   144.4   264.9   328.0   362.7   387.4   415.8   452.3   506.0   611.1   812.1  3248.4  78745.6    78747
read      287.7   113.9    80.4   137.6   153.3   284.9   336.9   363.4   381.5   401.3   426.9   465.1   544.3   692.4  2516.6  42347.0    42212
read      283.6   115.0    74.4   131.8   147.4   274.7   334.7   364.4   384.7   406.7   435.0   478.8   564.0   687.1  1582.0  52330.2    52488
read      282.8   102.3    74.4   136.3   152.0   283.8   330.1   354.1   371.0   390.8   414.2   449.7   522.5   636.9  1488.8  37051.0    36950
read      265.2    76.1    86.8   152.0   169.4   265.5   294.4   310.1   320.3   335.2   353.3   382.6   446.3   577.0  1902.4  16692.4    16762
read      287.9   146.5    74.4   129.3   145.1   269.0   331.6   366.1   391.0   419.9   457.0   511.4   622.0   859.7  3759.9  79160.4    79473
read      280.8   128.9    80.4   127.0   141.8   266.3   330.1   362.3   384.6   409.6   441.2   490.8   584.1   743.2  2211.4  61336.0    61431
read      290.8   128.9    74.4   130.4   147.2   272.6   334.4   369.1   394.3   424.4   462.8   519.9   631.6   806.3  1987.4  87102.4    87172
read      456.2   262.4    80.4   152.1   179.6   424.3   513.1   559.0   595.3   665.6   850.5   995.6  1157.4  1375.5  7009.9 107942.0   108181
read      285.8   127.7    74.4   128.6   144.3   266.7   329.4   364.3   389.6   418.9   456.9   512.5   628.1   813.5  1968.1  80567.6    80515
read      281.3   105.6    74.4   135.2   151.0   281.9   328.4   352.1   369.2   388.6   411.3   447.9   526.8   652.9  1894.2  37230.0    37149
read      258.0   129.2    86.8   153.7   170.0   255.0   281.8   295.8   306.8   318.2   335.9   364.1   428.0  1071.3  6295.2  13386.8    13444
read      278.4   128.1    74.4   125.3   140.3   260.6   323.5   357.8   381.8   408.4   443.0   495.8   591.6   738.6  2162.0  72171.4    72057
read      280.5   123.7    74.4   126.3   141.4   263.5   326.8   361.3   385.3   412.0   446.6   498.7   591.3   740.4  2007.0  69975.4    70041
read      293.4   137.5    74.4   130.7   148.1   274.2   335.7   370.5   395.9   426.4   465.9   526.7   648.7   867.2  3409.7  90026.0    90162
read      281.4   115.5    74.4   128.6   143.5   273.1   333.5   363.3   383.8   405.7   433.9   476.8   561.7   685.4  1829.7  52057.8    52082
read      277.0   100.8    74.4   144.5   161.9   278.2   313.6   332.7   345.8   363.6   384.6   414.9   481.6   673.2  2512.2  24203.0    24258
read      281.8   131.2    74.4   126.8   142.0   263.7   327.3   362.0   386.5   414.3   449.7   502.0   596.4   748.1  2565.8  72000.2    72013
read      281.9   134.9    74.4   127.7   142.4   268.6   331.6   363.5   385.2   408.9   439.0   486.7   578.8   788.2  3571.1  57939.4    58012
read      282.9   111.3    80.4   131.7   147.1   279.7   334.4   361.9   380.7   401.0   427.5   466.5   543.3   644.8  1723.6  45397.6    45398
read      282.3   120.5    80.4   129.7   144.6   275.1   333.2   362.4   382.7   404.4   432.9   475.3   556.9   684.8  2276.3  50174.4    50177
read      283.5   111.7    80.4   137.7   153.5   284.7   329.7   352.8   369.1   387.7   409.2   441.7   508.9   693.2  3287.3  34456.6    34504
read      279.7   120.8    80.4   126.5   141.5   263.4   327.6   361.5   384.8   410.4   443.1   493.6   586.7   719.7  1688.9  65973.8    66010
read      278.1   130.8    74.4   125.5   140.6   259.7   323.0   357.2   381.7   408.7   442.6   495.0   590.2   745.8  4071.8  73992.2    73937
read      283.8   132.5    74.4   128.7   143.6   272.2   334.0   365.2   386.5   409.9   438.6   485.2   577.2   798.6  3339.4  55213.0    55020
read      281.8   114.9    80.4   129.1   144.1   273.3   333.9   364.4   384.9   406.8   434.8   477.4   557.9   668.6  1503.7  53338.8    53235
read      307.5   142.7    74.4   135.1   153.7   286.4   349.3   386.3   413.2   446.3   489.6   555.0   714.5   975.6  2172.5  97673.6    97743
read      228.4    68.5   101.3   154.4   165.9   224.0   245.5   256.4   265.6   274.9   290.2   312.7   373.1  1063.8  1972.5   5410.8     5419
read      260.0    81.5    86.8   152.3   169.1   259.3   287.8   302.8   313.0   324.9   342.8   370.4   431.5   667.9  2837.7  14796.8    14764
read      237.7   105.2    93.8   154.7   167.6   233.4   255.3   267.8   275.8   287.6   301.0   323.2   386.8  1078.0  4858.6   7423.8     7451
read      282.2   125.6    74.4   130.2   145.4   276.3   333.5   362.2   381.8   402.7   430.0   469.8   546.9   668.6  1700.6  48117.0    48208
read      263.3    79.2    86.8   152.1   169.7   262.9   292.2   307.7   318.0   332.1   348.7   377.9   435.1   618.3  2970.4  16202.0    16149
read      282.9   135.1    74.4   127.0   142.5   264.0   326.8   361.4   386.0   414.5   451.2   504.9   611.3   828.4  3540.5  79149.8    78989
read      264.5    80.7    86.8   147.9   164.9   265.4   295.6   311.8   322.5   338.1   357.4   386.8   448.4   584.9  1598.3  18929.8    18886
read      278.6   133.1    74.4   125.0   140.2   259.7   323.0   357.5   381.8   409.1   444.3   498.9   596.8   804.1  2438.9  76046.4    75954
read      284.8   117.1    80.4   132.3   148.0   281.6   335.8   363.5   382.3   402.1   428.4   467.7   546.5   675.8  2309.5  44538.0    44409
read      265.3    96.4    86.8   151.8   169.4   264.6   293.6   309.3   319.4   334.0   351.3   380.1   437.4   823.3  3207.0  16421.0    16431
read      284.5   124.5    74.4   128.1   144.0   266.1   327.7   362.5   387.6   416.9   454.9   509.3   616.3   780.8  1975.3  85705.0    85707
read      281.2   123.6    74.4   126.7   141.5   268.4   331.7   363.9   385.8   410.0   440.3   488.9   578.3   748.7  3063.0  58135.4    58253
read      369.3   194.2    74.4   144.5   167.6   333.7   415.6   462.7   497.8   541.5   607.8   736.5   991.8  1241.5  3375.5 103783.0   103867
read      277.5    96.9    86.8   148.3   165.9   278.7   312.2   330.2   343.2   360.0   380.1   410.4   475.8   691.5  2536.1  21756.8    21604
read      288.5   133.6    74.4   129.7   146.4   269.1   330.6   365.7   391.1   421.1   460.0   516.9   629.7   809.2  3141.0  90187.4    90401
read      286.8   136.6    74.4   128.5   144.5   267.9   329.8   364.6   389.7   419.0   456.9   511.3   624.8   829.6  3014.3  84377.0    84467
read      316.0   146.1    74.4   137.0   156.2   293.2   357.9   395.9   424.8   459.7   503.8   574.6   760.9  1052.3  1937.6  99789.6    99700
read      284.8   102.5    80.4   138.6   154.8   286.3   329.2   351.8   368.2   387.2   409.4   445.1   523.9   669.6  1960.6  32060.4    32052
read      267.0   102.1    80.4   149.3   167.0   266.7   296.9   312.9   323.8   338.6   357.7   387.3   447.9   855.3  3394.8  18225.6    18173
read      281.2   142.2    74.4   125.4   140.5   263.0   327.4   361.3   384.9   411.2   445.1   497.9   594.5   923.7  4666.8  67871.2    67789
read      281.0   128.7    74.4   128.4   143.1   273.1   332.2   361.5   381.5   402.8   430.7   471.9   555.5   685.8  3228.6  52149.4    51929
read      282.8   140.2    74.4   126.5   142.1   262.6   324.1   358.9   383.6   412.3   450.0   505.8   623.5  1105.4  3437.4  83710.8    83850
read      268.3    85.7    86.8   149.6   167.1   269.0   299.7   315.1   326.6   341.4   361.4   390.6   447.9   573.0  2439.3  18662.0    18614
read      275.8    92.1    80.4   138.7   154.9   278.6   317.7   337.8   351.8   368.8   390.2   421.7   488.8   590.0  1479.0  29267.4    29315
read      464.3   258.0    74.4   149.5   178.3   437.6   519.3   566.0   608.8   695.9   861.8   986.1  1138.3  1332.6  6382.8 107963.4   108090
read      275.8   108.0    74.4   140.0   156.8   277.0   314.8   334.8   348.8   366.4   388.3   420.9   490.7   626.2  3179.4  27088.6    27024
read      281.0   117.5    74.4   129.2   144.3   273.9   332.1   360.9   380.7   402.0   429.7   471.3   553.5   680.5  2869.1  49806.2    49907
read      243.5    78.5    86.8   155.8   169.6   240.7   265.0   277.3   287.5   297.9   313.3   337.3   395.8  1033.8  3078.2   9144.0     9150
read      282.3   102.2    80.4   137.5   153.2   284.4   328.3   350.6   367.1   385.6   406.7   440.0   510.9   634.0  2260.8  34447.8    34328
read      281.8   131.7    74.4   127.9   142.8   273.4   332.8   362.1   382.3   403.8   432.3   476.8   566.5   739.4  3412.3  51883.4    51881
read      258.6    89.1    80.4   151.7   168.6   257.1   284.8   299.9   311.0   322.8   341.3   369.7   429.5   740.1  3074.6  14631.8    14569
read      284.2   123.0    74.4   128.1   143.7   266.2   328.8   363.1   387.8   416.2   453.3   508.3   615.3   759.2  1248.0  81496.2    81517
read      282.0   133.1    74.4   126.7   142.2   263.5   325.9   360.3   384.9   412.8   448.7   503.0   610.5   802.7  2901.6  78805.6    78694
read      310.2   140.9    80.4   135.9   154.6   289.5   353.0   390.5   418.5   452.3   495.8   561.0   701.9   929.4  2281.0  93385.6    93409
read      291.6   171.3    80.4   135.4   151.2   286.5   337.3   363.8   382.0   401.9   428.4   469.5   577.9  1254.7  9214.1  39152.2    39093
read      276.3    99.2    86.8   154.0   172.3   276.2   307.3   323.1   336.4   351.1   370.8   400.2   466.3   625.1  3365.1  18800.8    18729
read      284.7   132.1    74.4   128.2   143.7   266.8   329.5   363.8   388.5   417.1   454.1   508.7   616.3   762.3  3018.3  70797.2    70818
read      282.8    90.6    86.8   153.7   172.0   284.2   317.1   335.7   348.5   365.3   385.5   415.0   480.3   615.6  2202.7  21898.2    21942
read      383.5   231.4    74.4   140.0   161.1   330.1   425.5   485.5   529.5   581.4   651.5   820.5  1181.9  1454.2  3842.2  91690.4    91810
read      289.7   113.7    80.4   137.2   153.0   288.1   338.3   364.7   382.9   402.3   428.5   467.7   547.9   743.4  2442.1  39531.8    39588
read      285.8   106.9    74.4   135.9   151.5   285.1   335.5   361.7   379.5   399.1   424.3   462.1   540.1   660.9  1184.4  40839.6    40957
read      282.8   123.7    80.4   127.7   142.6   267.6   331.3   364.5   387.4   413.0   445.6   496.7   593.2   766.7  1980.2  62752.8    62645
read      262.2    88.3    86.8   152.9   170.1   261.2   289.0   304.1   314.7   327.8   344.9   373.2   433.6   765.9  2961.1  15429.8    15539
read      577.5   293.1    74.4   211.3   274.0   537.5   631.5   688.4   737.4   815.6   953.1  1128.7  1365.4  1621.0  7387.2 107542.2   107672
read      287.4   131.7    80.4   138.1   153.7   281.5   326.9   350.7   368.9   390.1   417.4   464.4   641.7   962.7  3896.2  32979.0    32954
read      283.2   125.5    80.4   128.1   143.1   269.9   332.5   364.2   386.3   411.2   443.1   492.8   588.0   775.3  3022.2  59072.2    58866
read      275.4    86.0    80.4   145.7   162.9   277.6   311.9   330.0   342.8   359.4   379.4   409.8   476.0   602.7  1572.1  23737.8    23739
read      284.1   118.7    80.4   129.8   144.7   273.8   334.5   366.0   387.8   411.7   441.5   489.3   579.4   703.0  1490.3  54617.4    54701
read      282.9   122.2    74.4   127.7   142.5   269.2   332.8   365.4   388.3   413.9   446.3   495.4   587.0   723.8  1687.9  60707.2    60706
read      285.1   130.9    74.4   127.5   142.7   267.1   330.9   365.3   389.9   418.1   454.3   508.3   619.3   855.5  3170.3  72654.8    72350
read      281.5   132.2    74.4   127.2   142.0   268.4   331.3   363.4   385.7   410.4   441.2   489.9   580.4   715.8  2507.0  58619.0    58661
read      285.1   105.4    86.8   138.5   154.2   286.4   331.2   354.5   371.1   390.5   413.8   450.4   525.7   643.5  1960.3  35043.2    34912
read      479.9   278.6    74.4   158.1   189.9   443.6   543.2   592.9   633.7   692.7   853.3  1049.5  1272.2  1529.3  7181.4 103527.6   103268
read      285.0   114.7    80.4   135.2   150.9   283.7   332.2   357.7   375.3   395.7   421.3   460.9   543.2   697.6  2943.5  38442.4    38703
read      289.4   133.3    80.4   129.4   145.6   270.8   333.0   367.7   392.9   423.1   462.4   521.4   635.0   823.5  2180.8  83396.8    83358
read      284.1   122.6    74.4   129.0   144.0   272.2   334.2   365.7   387.6   412.2   443.8   493.0   586.3   736.6  1427.2  57570.6    57408
read      292.8   138.6    74.4   130.6   147.5   274.1   336.0   370.6   396.0   426.5   465.8   526.1   639.7   837.7  3081.8  86847.6    86837
read      286.3   104.2    80.4   140.2   156.5   287.3   331.7   355.4   372.0   391.1   413.8   448.5   519.3   648.8  1906.5  33454.0    33517
read      283.8   131.9    74.4   128.4   143.5   267.1   331.3   365.4   389.0   415.6   449.7   500.3   594.3   737.4  3120.2  66289.0    66204
read      282.3   133.5    74.4   126.7   141.8   264.0   327.4   361.8   386.0   413.5   449.3   503.1   608.1   799.0  3256.6  73840.6    73758
read      486.5   282.3    74.4   154.6   185.9   451.1   549.4   603.6   648.0   721.8   890.2  1053.0  1275.6  1532.8  7131.8  99834.4    99742
read      536.9   294.0    80.4   183.1   227.5   502.7   589.4   639.8   686.9   775.3   960.9  1105.6  1322.0  1599.7  7376.4 109557.6   109462
read      446.6   287.2    80.4   146.9   170.6   390.7   522.2   580.9   620.9   670.0   746.6  1023.1  1285.8  1584.0  7331.9  94827.6    94453
read      285.7   116.1    80.4   132.9   148.5   278.3   332.9   362.0   382.4   404.4   433.7   482.0   588.7   790.2  1996.6  44133.6    44096
read      470.4   283.3    80.4   152.2   180.3   439.6   538.0   584.9   622.8   679.2   851.2  1040.9  1239.3  1466.8  7324.0 100550.0   100467
read      248.9   115.6    80.4   158.4   173.0   243.9   267.7   280.9   290.6   301.9   316.7   343.4   412.8  1082.5  7168.9   8581.4     8576
read      283.5   130.9    74.4   128.7   143.6   270.3   332.5   364.1   386.2   411.2   443.2   493.9   587.6   737.5  3304.7  59439.0    59359
read      243.4    97.6    86.8   157.8   171.2   239.9   262.6   274.1   284.0   294.4   309.8   334.3   395.9  1067.3  3946.9   7654.4     7614
read      283.2   124.7    80.4   128.3   143.4   269.4   332.4   364.9   387.5   412.7   445.0   493.8   586.3   726.5  2761.2  60096.2    60329
read      288.0   120.9    74.4   134.1   149.9   284.6   337.5   365.2   384.2   404.2   431.2   470.7   550.9   787.7  3236.1  43633.4    43762
read      281.6   128.7    74.4   126.9   141.9   265.1   329.0   362.7   386.0   412.0   445.2   497.7   594.7   761.6  3506.3  67108.8    67038
read      282.8    93.6    80.4   146.0   163.9   284.7   321.4   341.5   356.4   373.0   394.5   425.9   494.4   626.9  2027.6  26243.2    26095
read      283.2   127.2    74.4   127.3   142.4   265.1   328.6   363.1   387.8   416.2   452.5   506.5   611.1   789.2  1925.5  71278.2    71173
read      550.4   296.8    80.4   181.6   232.0   518.1   610.4   664.3   709.5   782.6   938.1  1108.0  1341.8  1602.2  7422.1 109068.2   109276
read      261.4   106.2    86.8   151.2   167.7   255.0   283.6   298.7   311.0   324.6   345.4   385.2   558.8   942.4  4838.7  13057.0    13150
read      286.0   129.8    74.4   128.4   143.8   270.8   334.3   367.8   391.1   417.5   451.0   501.0   599.9   787.5  3332.0  61476.8    61250
read      296.3   138.5    74.4   130.4   147.5   277.5   340.5   376.0   401.7   433.0   473.0   535.4   654.6   834.2  2182.7  84299.0    84472
read      300.2   142.1    74.4   131.7   148.8   281.1   344.3   380.1   405.8   437.9   480.1   543.1   674.1   940.9  2640.9  82143.8    82226
read      281.6    94.4    80.4   143.8   161.0   284.0   321.8   342.4   357.4   373.5   395.1   426.7   493.8   619.4  1976.1  27635.8    27671
read      424.4   245.7    80.4   148.1   174.2   380.1   479.1   532.1   572.9   628.5   727.6   923.6  1161.4  1454.5  6998.6  98686.2    98736
read      522.7   300.0    80.4   164.7   201.1   488.8   587.7   641.8   689.0   768.1   949.7  1113.2  1347.0  1605.4  7282.8 106272.2   106314
read      518.8   287.7    80.4   171.6   211.3   486.5   574.3   626.1   673.3   757.9   944.3  1075.1  1274.2  1544.7  7302.1 104867.6   105027
read      463.4   282.2    80.4   147.5   174.2   431.3   529.8   578.9   618.9   680.5   839.8  1016.1  1223.7  1586.9  7276.4  97074.0    96867
read      417.3   249.7    74.4   139.8   161.2   373.6   477.4   532.2   574.9   633.9   741.2   918.2  1152.1  1384.5  6417.5  89642.0    89493
read      277.8   112.0    80.4   128.7   143.3   270.4   326.6   354.7   373.9   396.6   425.3   468.9   558.6   677.6  1811.4  50539.8    50538
read      270.5    95.0    80.4   145.3   162.7   271.5   304.5   320.5   333.8   347.4   367.8   397.5   461.8   592.5  2990.9  22034.2    22083
read      279.1   117.7    80.4   129.9   144.6   273.6   327.9   355.2   373.7   395.5   422.6   464.2   547.5   705.4  2533.0  48561.0    48618
read      389.5   234.3    74.4   143.0   165.7   337.8   433.4   491.3   533.0   583.1   654.7   822.5  1170.5  1462.1  5122.5  94274.8    94298
read      281.9   123.3    74.4   127.6   142.4   267.9   330.5   362.9   385.1   410.0   442.8   494.7   591.0   762.1  1690.6  63440.6    63579
read      297.9   207.4    74.4   129.2   144.6   274.8   339.3   372.9   396.7   425.1   462.6   525.1   692.7  2275.1  8700.3  64552.6    64573
read      281.9   124.8    74.4   126.4   141.7   264.5   327.2   361.4   385.4   412.8   448.6   502.9   609.4   769.3  1842.8  77085.8    77178
read      275.1    97.1    80.4   139.1   154.7   278.0   315.3   335.1   348.9   366.2   387.7   420.3   493.1   611.4  2505.5  29808.8    29824
read      280.5   125.5    74.4   126.3   141.2   265.6   328.8   361.1   383.2   408.3   441.2   493.6   589.4   753.0  2150.5  64416.4    64495
read      267.0    96.9    86.8   145.3   162.7   267.5   299.0   314.9   326.5   341.3   361.2   391.3   457.3   646.9  2887.8  20841.8    20917
read      281.2   133.0    74.4   126.3   142.2   262.8   323.5   357.2   381.5   409.7   446.1   501.2   609.8   809.6  3507.2  85530.0    85651
