Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1777990663056
Timestamp end: 1777992463370

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      307.9   157.5    93.8   151.5   173.2   291.1   338.2   363.5   381.0   401.0   429.4   480.5   830.2  1628.0  4445.7  20483.3    20430
read      463.2   660.7    86.8   143.9   162.5   292.7   357.7   402.0   445.8   518.2   666.5  1583.9  3636.8  7029.3  8146.4  93866.8    93758
read      261.8   100.9    93.8   171.3   189.9   255.3   278.3   291.6   301.0   313.3   329.2   357.1   435.0  1252.7  4085.7  10522.3    10485
read      307.7   167.9    93.8   165.3   188.9   295.3   337.1   360.4   376.0   395.1   420.1   461.2   585.3  1770.8  7872.0  16565.8    16518
read      408.3   627.4    80.4   139.8   155.7   275.9   335.8   371.0   399.9   442.4   526.0   936.3  3499.0  7232.9  8599.3  83273.7    83230
read      250.9   118.4    93.8   175.5   189.5   240.6   260.6   271.7   280.7   291.8   307.6   336.4   456.0  1279.3  5091.1   5466.7     5484
read      315.4   215.5    86.8   132.7   146.6   272.2   336.3   377.3   410.8   454.8   516.2   626.2  1082.3  2290.4  4927.5  55577.1    55611
read      303.2   149.7    93.8   155.4   176.5   284.7   326.9   351.5   369.6   392.4   423.3   480.1   826.7  1656.7  3743.1  20795.3    20774
read      435.1   586.5    86.8   145.3   163.6   292.9   357.5   399.4   436.2   496.3   618.5  1447.1  3218.2  6786.0  8424.1  96871.5    96726
read      279.2   127.8    86.8   143.5   159.6   273.1   311.1   331.6   345.9   364.8   389.3   431.0   566.4  1427.7  3819.3  32462.1    32442
read      329.6   305.2    86.8   132.4   146.0   261.0   329.5   376.8   419.0   475.0   550.4   684.7  1545.9  3685.7  7754.6  72959.3    73039
read      338.9   309.8    86.8   133.2   147.1   263.0   333.3   384.1   430.2   494.2   580.8   743.9  1629.9  3458.9  7736.6  74088.3    74055
read      297.6   176.8    86.8   132.7   146.2   268.1   326.2   361.7   388.7   422.6   469.1   549.0   870.4  1864.4  3760.9  51188.1    51197
read      292.5   197.0    86.8   130.5   143.6   260.3   319.4   355.3   382.2   416.0   464.3   544.8   847.8  2240.8  6064.5  59543.4    59442
read      296.7   150.4    86.8   138.4   154.5   282.1   333.9   363.2   384.3   408.9   443.2   500.2   633.2  1529.0  4652.5  35647.5    35654
read      371.0   470.0    86.8   130.1   143.8   260.7   330.1   379.9   426.1   491.0   586.3   849.8  2770.4  5258.0  8025.7  78807.6    78747
read      301.3   159.1    86.8   132.3   147.5   278.7   339.3   373.5   398.4   428.9   469.3   534.6   736.3  1688.2  3641.1  42206.8    42212
read      320.7   175.0    86.8   132.0   147.4   288.4   368.8   414.3   447.0   485.5   532.3   598.0   756.4  1647.7  3821.6  52518.7    52488
read      324.1   179.6    86.8   142.0   159.4   298.0   364.5   401.2   429.1   462.9   506.6   572.7   771.8  1771.2  5616.0  36962.3    36950
read      306.5   143.5    93.8   160.0   182.6   290.8   334.7   358.8   374.7   395.3   421.8   467.4   743.2  1705.4  4060.3  16816.7    16762
read      393.1   572.9    86.8   135.2   150.2   266.5   325.4   361.0   389.5   430.4   519.3  1010.5  3259.1  6252.2  8107.0  79503.3    79473
read      282.6   158.1    80.4   131.1   144.0   255.6   312.3   343.2   366.4   395.1   436.6   526.4   821.0  1602.3  3058.5  61410.9    61431
read      302.8   245.0    86.8   135.0   149.2   254.7   312.5   345.5   370.6   402.5   458.2   610.9  1215.1  3053.6  7332.3  87204.7    87172
read      347.4   328.2    86.8   145.4   163.2   284.3   346.1   384.5   414.7   456.3   522.2   667.3  1836.1  3721.7  7797.3 108172.0   108181
read      290.8   192.0    80.4   134.2   148.3   255.5   312.2   343.4   366.7   395.6   438.5   549.5   970.4  2213.3  4735.7  80558.9    80515
read      286.8   141.3    86.8   139.9   155.0   274.1   317.3   341.5   359.7   381.1   410.9   468.7   689.1  1615.8  3199.4  37094.3    37149
read      302.6   154.3    93.8   169.9   193.7   288.8   324.8   345.3   360.8   377.7   401.1   443.8   672.8  1545.3  5917.7  13447.3    13444
read      413.9   583.3    80.4   134.8   149.7   271.3   333.5   370.7   402.0   455.6   592.8  1396.1  3107.4  6440.4  8114.1  72018.5    72057
read      267.9   148.1    86.8   129.5   141.9   244.8   301.3   329.8   349.7   372.7   402.8   462.3   705.0  1683.2  3780.8  70211.8    70041
read      287.4   210.2    80.4   132.6   146.3   247.8   304.6   336.0   359.2   387.2   427.4   524.6  1094.8  2478.7  5037.3  90052.1    90162
read      284.3   151.8    86.8   132.7   146.1   266.4   318.2   346.5   367.7   393.5   430.1   502.0   718.2  1612.7  3709.8  52114.5    52082
read      304.9   131.3    93.8   151.2   170.9   290.6   336.8   363.2   382.2   404.0   435.2   491.5   671.8  1469.7  2675.1  24311.5    24258
read      417.4   563.1    86.8   134.6   149.4   274.0   346.5   400.4   451.2   521.5   633.6  1266.4  3126.0  5593.8  8082.0  71941.3    72013
read      312.3   223.8    86.8   132.8   146.3   271.0   336.5   377.4   409.9   452.4   509.8   609.5  1012.5  2299.6  7530.8  58226.6    58012
read      301.1   164.4    86.8   135.5   149.6   277.7   335.1   369.2   394.5   425.7   468.3   543.0   769.7  1705.0  4020.2  45362.5    45398
read      310.5   201.2    86.8   134.7   148.9   277.7   339.4   376.9   404.9   441.5   492.6   580.8   921.2  2172.2  4960.9  50197.1    50177
read      313.2   169.9    86.8   141.7   158.3   290.5   348.4   381.6   404.9   435.0   476.4   543.4   781.0  1778.0  3992.9  34608.7    34504
read      362.6   378.5    86.8   133.5   147.7   273.4   345.7   397.4   442.6   504.5   594.5   829.7  2044.7  4197.2  7934.3  65896.2    66010
read      345.1   305.2    86.8   134.6   149.0   269.2   341.9   395.6   444.1   509.5   594.5   749.5  1641.7  3346.5  7619.0  73681.5    73937
read      304.8   181.9    86.8   132.5   146.0   272.3   334.8   373.0   402.7   439.7   492.0   580.2   894.0  1871.0  3950.6  54942.7    55020
read      300.7   179.6    86.8   131.7   145.3   271.8   333.0   369.8   397.7   432.2   480.7   563.5   829.5  1699.8  5127.9  53377.2    53235
read      330.3   328.0    86.8   136.7   151.7   261.1   320.1   355.9   383.8   422.3   492.8   716.3  1721.9  3592.2  7816.1  97788.7    97743
read      245.1   100.0   109.4   171.8   185.5   238.2   257.9   268.9   275.9   287.1   299.2   320.5   387.1  1184.4  4054.2   5410.4     5419
read      291.1   130.8    93.8   158.3   181.2   279.4   316.0   336.9   351.7   369.6   393.3   432.6   631.9  1402.3  4163.3  14770.1    14764
read      268.5   116.9   101.3   171.3   189.4   256.6   281.9   295.8   307.2   319.3   338.9   370.8   622.3  1379.0  3862.3   7442.2     7451
read      338.2   186.4    80.4   132.7   149.3   306.5   394.6   439.7   471.7   508.5   551.7   621.7   849.7  1731.6  3388.9  48221.2    48208
read      326.7   263.8    93.8   160.2   183.9   293.8   337.2   361.8   379.3   400.1   431.9   507.3  1222.9  3962.2  7861.0  16149.1    16149
read      471.4   734.5    80.4   137.6   153.7   279.8   341.8   382.0   418.5   481.2   652.8  1799.2  3816.4  7686.9 10012.1  78962.9    78989
read      272.2   110.0    80.4   157.6   177.6   267.4   295.3   311.2   321.4   336.8   355.7   387.1   483.8  1300.5  3153.0  18875.9    18886
read      362.1   467.6    80.4   130.7   144.3   261.4   331.7   381.1   424.4   484.3   571.9   794.2  2317.3  6436.6  9370.7  75928.5    75954
read      284.3   147.0    86.8   131.5   145.3   269.0   320.9   350.8   372.0   397.2   430.7   490.2   666.4  1333.9  3177.7  44425.5    44409
read      287.4   147.1    93.8   159.3   181.4   279.6   312.7   331.1   344.1   361.1   381.8   416.1   529.0  1447.0  6943.0  16451.5    16431
read      943.3  1253.2    80.4   171.3   196.5   329.6   424.4  1336.9  1683.5  2512.4  2778.1  3635.8  5341.1  7988.7  9967.4  85768.3    85707
read      769.5  1011.5    80.4   154.1   176.8   325.3   497.7   862.4  1210.4  1587.6  2170.2  2781.8  4700.2  7976.8  9894.1  58257.5    58253
read      922.8  1234.5    86.8   170.4   194.8   329.9   428.5  1235.3  1629.8  2428.8  2753.3  3580.2  5308.5  7982.2  9997.2 103906.3   103867
read      551.7   952.0    86.8   145.3   161.7   279.2   351.7   405.9   470.4   647.4  1192.5  2160.3  5415.1  8099.7 10814.7  21644.9    21604
read      943.3  1255.8    86.8   171.3   195.8   330.5   426.3  1336.3  1674.0  2505.5  2778.3  3641.0  5368.0  8003.4  9940.2  90322.3    90401
read      950.2  1285.5    86.8   171.7   196.9   329.4   421.8  1307.3  1667.5  2511.3  2825.7  3744.3  5530.7  8012.5  9855.8  84631.4    84467
read      927.1  1256.9    80.4   171.4   196.0   327.4   423.5  1179.4  1616.4  2418.9  2768.9  3668.1  5506.0  7981.6  9870.7  99720.9    99700
read      704.7  1140.3    86.8   147.1   163.3   277.4   376.6   526.6   807.0  1332.2  1901.9  2769.7  7050.8  8126.2 10741.6  31944.7    32052
read      347.1   467.6    86.8   143.1   159.7   268.4   317.5   346.1   368.8   398.2   455.3   720.1  2132.8  7758.6  9004.1  18234.8    18173
read      418.8   330.0    80.4   138.7   157.5   327.9   462.9   537.0   589.3   653.0   744.6   941.4  1648.6  2878.6  7587.4  67859.4    67789
read      317.8   153.1    80.4   132.9   149.3   296.6   373.9   413.2   440.6   471.6   512.2   569.3   683.1  1050.5  3218.9  51925.4    51929
read      915.7  1219.5    86.8   169.8   194.7   327.0   427.2  1238.4  1623.8  2402.9  2728.1  3505.0  5240.4  8003.4  9973.6  83919.1    83850
read      343.3   466.4    86.8   149.4   167.4   280.7   323.3   346.9   365.6   388.0   422.0   542.7  1975.5  7801.1  8952.4  18668.2    18614
read      300.8   119.5    86.8   143.6   162.3   294.9   344.8   370.7   388.7   408.3   434.1   474.4   578.3   948.3  2921.3  29311.7    29315
read      941.0  1239.5    86.8   173.7   200.1   331.3   429.2  1328.6  1680.6  2487.0  2769.6  3598.6  5310.6  7940.6  9598.0 107954.7   108090
read      656.1  1051.0    86.8   152.4   172.0   300.0   391.2   491.1   651.8  1015.9  1613.1  2642.7  6090.7  8095.4 10005.8  27067.4    27024
read      319.8   148.9    80.4   136.0   153.1   299.4   373.9   411.9   439.0   470.1   509.2   567.0   686.9  1176.4  2699.3  49896.7    49907
read      267.5    94.7    93.8   172.8   192.5   262.5   287.1   300.5   311.1   322.0   339.2   365.6   433.6  1066.3  4047.7   9142.9     9150
read      306.0   131.5    86.8   139.8   157.8   296.9   352.3   380.9   400.3   423.7   453.1   500.6   626.2  1145.7  3828.6  34315.8    34328
read      319.8   192.3    80.4   133.2   149.8   297.9   375.0   414.1   441.5   473.0   514.0   572.2   690.7  1113.1  3166.2  51828.4    51881
read      281.4    97.4    86.8   161.7   184.1   278.3   310.0   326.7   339.0   353.3   371.1   398.7   467.0   930.4  3776.8  14576.5    14569
read      945.1  1260.5    86.8   172.7   198.1   329.2   423.9  1330.7  1689.4  2520.0  2779.3  3641.2  5389.3  8006.6 10026.5  81445.1    81517
read      949.4  1275.1    86.8   173.1   199.4   329.0   424.8  1315.1  1689.5  2500.6  2798.2  3659.1  5510.9  8021.8 10029.8  78609.7    78694
read      930.0  1256.2    86.8   172.3   198.0   326.6   423.8  1210.2  1637.0  2415.8  2770.7  3611.7  5504.4  8007.0  9978.9  93452.7    93409
read      660.9   992.3    80.4   147.6   164.4   284.7   400.2   587.0   838.7  1229.2  1744.7  2532.7  5015.4  8073.9 10107.7  39111.7    39093
read      291.9   173.2    86.8   149.5   168.0   278.4   318.3   340.0   355.8   373.4   397.5   437.0   668.3  2361.9  7577.6  18764.5    18729
read      678.9   780.9    80.4   149.9   171.0   333.9   591.2   864.8  1074.0  1346.8  1705.0  2238.8  3440.7  7630.0  8947.4  70772.8    70818
read      292.0   105.8    86.8   150.9   170.3   289.1   329.9   351.3   366.7   384.1   403.8   436.7   523.5   955.2  2680.7  21920.0    21942
read      939.1  1247.6    80.4   171.9   197.6   327.4   424.1  1328.2  1673.0  2490.8  2767.0  3620.6  5322.4  7982.3  9715.9  91989.0    91810
read      546.1   821.9    80.4   143.4   162.7   297.8   383.4   447.2   516.5   687.5  1209.7  2149.9  3989.1  7991.3 10164.5  39562.6    39588
read      308.5   135.2    80.4   135.6   152.7   296.0   358.6   390.9   413.2   438.9   471.2   526.1   635.5  1093.5  2794.4  40912.3    40957
read      355.9   200.4    80.4   136.4   154.1   311.7   412.9   467.2   506.0   548.5   602.7   687.7   967.1  1709.4  3073.9  62597.6    62645
read      281.0   106.2    86.8   158.4   180.7   277.9   310.0   327.1   339.7   354.6   372.5   401.0   475.5   884.1  4001.9  15591.1    15539
read      937.0  1239.9    86.8   172.9   198.8   327.4   423.6  1323.5  1676.7  2491.3  2765.5  3614.7  5250.6  7949.7  9596.4 107614.2   107672
read      706.8  1083.5    86.8   149.7   168.9   301.0   403.3   558.1   811.0  1328.1  1890.4  2771.2  5703.9  8086.5 10124.7  32897.1    32954
read      337.9   179.5    80.4   134.9   152.4   304.8   394.5   441.7   474.8   513.7   559.6   629.6   811.2  1528.9  2744.2  58905.6    58866
read      297.5   125.7    86.8   152.1   172.0   294.1   336.8   359.3   374.3   392.6   414.8   450.3   536.3   918.1  3811.6  23724.1    23739
read      324.0   160.0    80.4   133.9   150.7   298.5   381.1   423.4   453.1   487.2   529.0   587.6   715.9  1078.9  3517.1  54829.5    54701
read      341.2   177.5    80.4   134.4   151.7   305.3   399.9   449.6   484.9   524.9   572.8   641.8   836.9  1304.2  3013.2  60690.5    60706
read      752.5   917.2    80.4   155.0   177.2   327.9   573.6   953.6  1255.3  1580.3  2046.1  2624.4  3954.9  7844.1  9577.6  72462.4    72350
read      354.7   245.2    80.4   135.4   152.8   303.5   397.5   449.4   486.9   530.6   585.2   684.4  1174.0  2699.7  7053.7  58688.1    58661
read      302.6   135.8    80.4   138.9   156.2   294.1   350.9   380.1   399.3   422.4   450.9   495.7   587.8   938.2  3915.3  34886.1    34912
read      941.1  1240.4    80.4   173.2   200.0   330.7   430.1  1325.9  1683.1  2478.3  2773.5  3591.4  5309.3  7957.3  9744.5 103111.4   103268
read      760.6  1095.2    86.8   155.3   177.1   312.9   438.3   694.8  1041.4  1522.2  2165.3  2852.8  5417.4  8071.0 10094.7  38641.7    38703
read      938.7  1245.1    86.8   171.8   198.0   327.6   424.6  1333.3  1679.4  2476.1  2757.9  3570.9  5369.4  8002.1  9951.0  83372.7    83358
read      653.3   861.4    80.4   149.6   171.1   316.0   469.9   671.0   857.4  1164.3  1622.1  2506.0  3957.9  7910.1  9594.0  57323.3    57408
read      945.1  1252.4    86.8   173.9   200.0   331.6   432.0  1331.3  1686.8  2488.2  2782.7  3593.7  5417.0  7997.8  9957.6  86825.5    86837
read      445.0   653.8    80.4   143.3   161.6   291.1   361.9   404.1   440.0   498.8   673.5  1390.5  3041.4  7916.1  9489.5  33510.2    33517
read      420.4   359.1    80.4   139.3   158.1   325.3   450.7   522.0   572.1   633.7   728.4   953.4  1878.6  3444.3  7840.9  66236.9    66204
read      864.5  1104.3    86.8   164.0   187.7   319.1   461.2  1244.6  1581.6  2087.4  2577.1  2968.4  4800.3  7957.5  9560.1  73743.9    73758
read      937.2  1263.5    80.4   171.4   197.4   325.0   413.1  1291.6  1653.3  2496.6  2794.3  3698.9  5409.3  7970.5  9853.9  99579.6    99742
read      934.8  1272.2    86.8   170.3   196.0   322.2   406.5  1235.6  1655.0  2505.8  2816.2  3709.5  5488.9  7967.4  9761.4 101779.4   109462
read     1102.2  1725.0    93.8   160.6   184.2   311.2   411.2  1352.9  1696.6  2597.5  3007.4  4700.1  7956.4  9515.4 12758.6   9990.8    94453

Total QPS = 54554.9 (98198744 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24255089274 bytes :   12.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.75%,100.00%
