Random waveform, supplied seed
Total number of intervals = 360 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330)
Average QPS expected = 57436
Timestamp start: 1778009191142
Timestamp end: 1778010991528

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      496.0   586.3    86.8   155.0   178.4   335.2   421.7   485.5   544.9   642.7   850.8  1571.7  3362.6  6734.7  8117.8  91777.8    91810
read      282.1   117.6    86.8   143.9   159.8   276.1   318.2   339.8   355.3   372.7   398.1   445.7   588.3  1069.3  3827.4  39716.0    39588
read      292.5   126.8    93.8   144.3   160.3   283.4   329.6   353.5   370.7   393.4   426.0   484.6   627.7  1178.5  3283.1  40877.6    40957
read      310.7   185.1    86.8   136.4   150.8   275.3   337.4   374.9   405.8   450.5   507.0   600.0   934.1  1922.0  3181.1  62695.8    62645
read      285.7   109.7    93.8   171.1   192.6   278.9   309.0   325.5   337.8   351.9   371.3   403.8   504.9  1247.1  4218.1  15502.4    15539
read      568.0   562.9    86.8   203.9   237.1   420.4   521.9   592.3   657.8   754.4   924.1  1557.5  3305.8  6470.3  8129.7 107573.8   107672
read      281.3   108.8    93.8   148.5   165.4   277.1   315.2   335.2   348.7   366.3   389.0   427.7   546.3  1075.8  2950.5  32957.8    32954
read      281.4   142.1    80.4   137.1   151.2   264.6   318.5   345.3   365.3   388.9   421.8   483.1   661.8  1279.2  2532.7  58880.4    58866
read      278.2   104.8    93.8   157.6   176.8   275.0   307.4   324.2   336.8   350.8   370.7   403.0   495.5   833.3  3614.1  23815.0    23739
read      293.3   142.9    86.8   136.6   151.0   273.2   328.6   358.3   380.4   409.3   454.2   532.1   745.8  1416.5  2396.4  54527.2    54701
read      308.1   184.5    86.8   136.1   150.5   276.1   336.9   373.0   402.5   443.4   497.5   585.2   859.0  1957.9  4048.8  60873.6    60706
read      330.1   226.5    86.8   137.9   153.0   278.0   344.6   389.3   429.1   483.7   556.7   685.6  1211.9  2275.4  4557.5  72357.2    72350
read      300.4   153.6    86.8   135.0   149.6   274.4   334.3   369.1   396.5   433.0   483.6   560.7   781.6  1489.8  2511.2  58597.2    58661
read      295.6   135.4    93.8   145.6   162.4   286.1   332.0   357.1   374.6   397.5   428.9   479.6   605.3  1397.6  2959.5  34900.4    34912
read      618.8   677.8    93.8   211.0   245.5   430.4   537.2   609.4   672.0   770.6  1012.3  1831.1  3646.0  7535.1  9239.1 103282.6   103268
read      285.5   121.7    93.8   145.4   161.4   277.1   320.6   342.6   359.0   377.6   403.5   455.9   614.1  1244.2  3216.4  38790.0    38703
read      295.5   205.6    86.8   137.3   151.4   257.8   315.2   346.2   369.8   398.7   444.7   545.4  1027.1  2498.7  5050.5  83447.6    83358
read      276.2   119.7    86.8   136.8   150.3   261.9   314.6   340.7   359.3   380.8   409.9   466.7   632.7  1140.0  2026.5  57402.6    57408
read      297.7   208.5    86.8   138.4   152.8   258.7   315.7   346.8   370.5   400.1   448.5   560.5  1039.5  2442.7  5283.5  86731.6    86837
read      282.1   103.0    93.8   150.2   166.7   279.5   318.1   338.0   351.8   368.3   390.7   429.0   530.3   816.1  3514.6  33487.4    33517
read      276.0   135.9    86.8   134.4   148.1   255.2   310.2   338.2   358.3   382.1   415.4   480.3   697.7  1440.2  3105.1  66367.6    66204
read      285.7   164.4    86.8   136.9   150.7   257.8   314.3   343.5   365.3   392.0   431.3   518.1   829.3  1663.6  4235.2  73937.4    73758
read      367.5   323.6    86.8   150.7   169.9   299.8   366.8   409.8   447.6   498.0   575.7   740.8  1773.1  3506.5  7821.7  99611.4    99742
read      437.5   390.1    86.8   163.1   188.4   351.1   444.7   507.3   557.7   622.5   716.5   907.2  2035.3  4374.3  8130.0 109507.8   109462
read      333.3   259.3    86.8   144.2   161.5   279.8   340.5   376.6   405.2   448.8   518.5   676.8  1363.0  2873.9  7000.6  94385.0    94453
read      278.0   108.0    86.8   141.4   156.2   272.5   317.1   339.2   355.0   373.1   399.1   446.8   567.4   837.8  1996.7  44259.2    44096
read      357.2   295.7    86.8   149.1   167.5   295.5   360.6   401.2   435.7   483.0   554.7   721.2  1605.8  3349.4  7572.8 100426.6   100467
read      260.9    95.2   109.4   177.8   194.5   255.8   277.6   290.8   300.0   312.3   327.4   352.6   421.0   798.0  2147.6   8562.8     8576
read      278.7   141.8    86.8   136.3   150.0   261.4   315.4   342.3   361.8   384.7   416.4   474.9   657.9  1417.9  4034.4  59235.0    59359
read      259.3    80.7   101.3   179.0   195.4   253.5   274.6   287.9   296.5   309.2   323.3   347.5   409.1  1114.3  3039.3   7611.2     7614
read      302.8   172.6    86.8   136.2   150.6   273.2   332.0   365.6   392.4   429.6   484.2   571.1   852.9  1858.9  3580.3  60225.6    60329
read      293.8   129.2    86.8   139.2   154.5   281.0   333.1   361.2   382.2   408.4   446.9   504.7   635.0  1202.2  2659.5  43784.2    43762
read      318.6   217.0    86.8   135.8   150.4   273.2   338.0   378.7   413.6   462.3   526.5   634.8  1086.4  2402.7  4612.6  67104.6    67038
read      291.4   111.3    93.8   152.9   172.1   285.2   323.2   343.4   359.1   376.4   400.9   446.3   576.6  1208.8  2172.4  26017.4    26095
read      353.5   272.2    86.8   141.8   158.2   291.3   360.9   407.9   451.9   507.1   590.0   757.9  1430.6  2841.2  7192.0  70965.8    71173
read      473.1   470.0    93.8   169.0   197.3   368.6   467.2   530.9   581.2   647.5   752.5   986.0  2667.3  5652.7  9637.0 109307.0   109276
read      271.7    89.9    93.8   170.7   191.9   265.1   291.3   306.5   317.2   331.2   347.3   379.2   482.3  1241.6  2640.2  13275.2    13150
read      289.9   151.9    86.8   138.2   152.4   268.5   323.4   351.2   371.3   396.4   432.8   508.9   778.2  1759.6  2827.8  61259.4    61250
read      310.6   231.6    86.8   139.9   155.1   266.2   324.9   357.9   382.9   416.6   471.2   604.8  1181.9  2749.0  6197.8  84303.4    84472
read      288.2   164.7    86.8   137.0   151.4   258.3   314.9   345.1   368.1   396.2   438.5   530.7   839.1  1796.4  3369.5  82189.6    82226
read      281.1    91.8    93.8   153.3   171.4   279.1   313.7   332.4   344.9   361.7   382.4   418.0   511.5   776.6  2392.6  27644.6    27671
read      331.7   277.3    86.8   143.3   160.2   277.0   337.2   372.2   400.2   439.9   505.1   649.5  1487.8  3304.1  7292.9  98669.6    98736
read      371.9   328.7    86.8   149.2   168.2   299.9   370.3   417.7   457.9   512.0   595.8   777.1  1778.2  3543.1  7838.2 105908.4   106314
read      364.9   304.1    86.8   149.4   168.5   299.1   367.7   412.4   451.1   503.0   581.8   747.6  1632.5  3385.2  7770.4 105183.0   105027
read      316.9   228.6    86.8   141.3   157.3   270.1   329.2   363.4   390.2   426.9   486.9   624.6  1268.2  2549.5  5065.7  97001.8    96867
read      294.8   188.5    86.8   138.0   152.4   259.2   316.3   347.4   371.0   400.5   448.5   551.7   964.3  2015.6  4858.7  89349.8    89493
read      277.5   118.0    86.8   137.5   151.7   267.6   316.7   341.5   359.4   379.9   407.6   460.5   596.3   982.6  2801.4  50633.8    50538
read      279.3    91.7    86.8   158.2   177.9   275.9   308.1   325.3   338.0   352.7   372.2   404.2   499.8   957.9  3104.5  22132.2    22083
read      299.9   154.4    86.8   137.0   152.1   280.9   336.8   368.1   392.4   423.8   466.5   534.7   706.0  1365.5  4603.0  48457.2    48618
read      487.1   582.7    86.8   153.3   175.9   331.4   415.0   474.3   529.0   612.6   791.2  1596.3  3327.8  6562.3  8080.3  94311.0    94298
read      276.7   136.5    86.8   134.2   148.0   257.5   312.2   339.7   359.5   382.7   415.4   479.6   688.6  1362.3  2860.3  63560.2    63579
read      277.8   134.6    80.4   134.5   148.3   258.1   313.7   341.7   362.0   385.8   419.2   484.5   695.0  1379.8  2329.4  64321.6    64573
read      286.6   183.5    86.8   135.6   149.6   254.6   312.0   342.1   364.3   391.5   431.6   518.6   876.8  2086.2  4841.8  77166.8    77178
read      284.0    99.3    93.8   153.7   172.0   280.1   316.1   335.3   348.3   365.9   388.7   428.6   544.0   985.8  2634.4  29991.0    29824
read      286.2   154.5    86.8   138.5   153.1   265.1   318.9   346.7   367.5   392.4   427.8   501.4   734.9  1519.1  3227.3  64363.0    64495
read      283.7    88.5    93.8   165.3   185.9   279.7   310.7   327.6   339.6   354.3   373.1   407.8   509.7   845.2  3142.3  21002.0    20917
read      302.4   204.7    86.8   139.6   154.5   263.0   320.5   352.5   375.9   405.6   456.1   570.3  1104.0  2340.1  4058.6  85643.0    85651
read      293.7   203.2    80.4   137.8   152.0   266.8   321.3   349.4   370.2   395.5   433.1   521.4   845.0  2371.3  7769.0  61962.4    61935
read      277.5   119.9    86.8   138.4   152.3   267.0   316.3   340.5   358.2   378.4   404.9   459.1   610.8  1033.3  2731.2  50271.0    50216
read      282.9   162.8    86.8   135.6   149.4   255.8   312.3   341.9   363.5   389.6   427.4   505.0   796.8  1801.7  3663.5  72289.0    72251
read      289.7   189.4    86.8   136.8   150.7   258.5   314.7   344.4   366.5   393.4   433.3   524.1   896.7  2033.4  6292.8  71736.0    71798
read      278.4    95.0   101.3   163.9   184.8   275.2   305.2   320.6   333.1   345.7   365.7   396.1   476.5   708.1  4113.4  19690.4    19701
read      285.9   102.4    93.8   155.0   174.6   280.8   315.2   334.1   346.7   364.8   388.3   430.2   559.8  1052.6  3277.8  24942.0    24952
read      365.4   347.3    86.8   141.4   157.9   283.2   350.3   394.0   433.0   493.4   600.3   865.4  1834.7  3711.5  7737.3  81977.4    81838
read      282.3    95.3    93.8   155.4   173.8   279.8   315.1   333.7   346.0   362.8   383.5   419.3   517.3   753.3  3041.5  26777.8    26648
read      288.2   104.3    86.8   157.1   176.4   283.3   319.1   338.4   352.1   368.6   391.5   430.1   541.7  1244.8  2698.3  24836.8    24837
read      301.9   175.2    93.8   149.5   167.5   289.9   332.0   354.8   371.2   393.1   423.9   481.1   680.5  1599.6  6251.3  29396.2    29420
read      623.5   592.3    93.8   231.2   268.1   467.0   582.7   656.7   720.1   813.9  1018.4  1679.8  3382.3  7105.4  8751.1 103611.6   103882
read      293.6   184.8    86.8   137.4   151.6   262.9   319.6   349.7   371.5   398.9   441.2   536.4   895.9  2279.7  4272.7  70296.2    70314
read      282.1   157.8    86.8   136.3   150.1   261.3   315.6   342.8   362.7   386.4   420.3   488.2   723.5  1695.2  5442.7  61538.8    61679
read      281.2   125.4    86.8   139.2   153.5   269.1   318.3   342.8   360.8   381.7   410.4   467.2   646.6  1278.3  2400.0  49488.8    49557
read      287.4    99.7    93.8   165.7   186.6   282.4   314.6   332.1   344.0   360.5   380.8   417.6   521.0  1067.9  2737.3  19317.0    19325
read      272.3   119.4   101.3   175.5   193.9   263.3   288.0   301.8   312.7   325.0   341.7   370.8   491.9  1717.9  4036.9   9150.8     9128
read      747.6   890.1    93.8   212.8   245.3   428.2   564.6   674.7   802.5  1326.6  1737.2  2726.2  4265.2  7850.2  9646.6  94659.8    94933
read      289.4   182.3    93.8   155.6   174.2   275.9   310.6   329.4   342.7   360.3   383.9   432.0   670.1  2509.4  7586.7  24327.8    24327
read      289.8   181.1    86.8   136.7   150.9   259.7   316.1   345.7   368.1   395.4   435.8   525.0   863.1  2271.2  4241.1  71754.0    71896
read      331.0   285.0    86.8   142.6   159.3   274.8   335.3   370.2   398.0   435.7   497.8   645.4  1532.1  3286.6  7516.3  93857.2    93771
read      279.3    82.5   101.3   163.9   183.8   277.3   307.7   323.7   335.5   347.6   367.1   396.5   477.8   815.0  1983.4  20371.2    20452
read      290.7   147.0    86.8   141.6   157.1   278.5   325.9   350.2   368.2   391.0   424.0   484.3   638.9  1652.0  3485.0  42535.6    42338
read      346.5   290.8    86.8   138.7   154.2   282.1   351.1   398.6   441.8   498.6   576.8   734.5  1472.9  3501.6  7668.1  72499.2    72627
read      321.6   225.4    86.8   140.8   156.4   273.3   333.4   368.7   397.5   439.1   515.8   674.7  1181.4  2473.6  4934.8  80547.4    80603
read      279.9   121.9    86.8   139.7   154.0   270.0   318.5   342.1   359.5   379.4   406.1   459.9   609.6  1130.6  3238.3  49152.2    49049
read      321.2   245.1    86.8   142.8   159.1   272.6   331.9   365.6   391.9   427.8   485.6   618.9  1342.9  2718.5  7110.5  92408.0    92305
read      280.2   115.1    86.8   138.9   153.0   266.5   319.6   345.8   365.1   387.9   418.9   475.0   628.2   969.7  1650.5  56879.8    56889
read      288.2   176.8    93.8   136.9   150.8   256.4   312.8   343.0   365.6   393.2   434.9   531.8   894.4  1836.5  5045.5  78160.6    78036
read      284.9   156.9    93.8   137.0   151.1   259.0   315.7   345.2   367.2   394.0   432.8   512.8   774.4  1492.7  3609.1  71526.2    71583
read      284.4   155.6    86.8   136.6   150.4   258.3   315.4   345.2   367.3   393.9   432.6   515.8   777.7  1490.9  3471.2  72717.2    72609
read      415.2   379.0    93.8   158.2   180.8   330.7   413.4   469.4   515.3   575.6   668.5   861.2  2131.3  4120.4  7914.0 107402.6   107382
read      308.6   218.8    86.8   139.2   154.4   265.3   321.7   354.7   379.7   413.6   469.9   605.4  1226.6  2335.8  5455.9  86474.0    86530
read      271.7    82.0    93.8   164.4   186.6   266.4   294.0   310.1   320.8   335.7   353.8   385.6   478.7   916.5  2463.2  16479.0    16550
read      308.0   212.5    86.8   139.4   154.7   266.6   324.2   357.4   382.9   416.8   472.7   608.8  1090.9  2275.1  6367.5  84303.0    84534
read      293.4   170.2    86.8   137.7   151.9   263.3   318.9   349.2   372.0   401.1   449.5   548.7   862.3  1972.1  3554.5  72522.2    72631
read      283.9   150.3    86.8   138.3   152.7   270.4   319.0   343.3   361.8   383.9   415.2   475.6   673.7  1436.0  3152.0  49349.4    49291
read      281.3   140.7    86.8   135.5   149.5   261.3   315.1   342.6   363.0   387.6   422.9   495.1   720.0  1522.1  3106.3  62411.6    62175
read      288.7   174.1    86.8   136.1   150.3   256.6   313.5   343.7   366.6   394.8   436.6   536.5   887.1  1915.6  4916.4  80314.2    80213
read      280.3   104.3   101.3   169.5   190.9   275.0   303.8   319.0   331.3   344.4   364.7   396.5   489.8   882.3  4249.1  16550.6    16566
read      285.0   130.8    86.8   139.8   154.3   270.6   321.8   347.3   366.5   389.6   422.1   485.7   671.3  1209.5  2748.1  53792.4    53985
read      343.6   292.9    86.8   146.6   164.0   283.7   345.2   383.5   414.9   459.4   530.6   692.8  1532.9  3398.0  7724.3 101954.6   101949
read      283.2    96.7    93.8   160.2   179.0   279.9   312.4   329.5   341.5   356.9   375.5   412.1   516.5  1028.3  3158.9  24118.6    24076
read      288.0   145.7    86.8   139.7   154.1   272.1   323.2   349.0   368.3   392.2   427.0   496.1   709.7  1374.2  2752.7  52503.4    52574
read      451.8   493.9    86.8   161.1   184.7   335.6   418.2   474.0   521.8   585.3   691.9  1062.5  3132.2  5163.4  8077.5 106345.4   106271
read      393.1   337.5    86.8   156.8   178.3   318.9   393.9   444.9   486.7   541.9   627.3   805.8  1832.1  3652.8  7839.7 105369.6   105451
read      311.0   206.0    86.8   141.2   157.0   270.2   327.9   360.9   385.9   419.1   472.1   603.4  1157.9  2273.1  4464.9  86078.8    86087
read      282.9   109.6    93.8   151.1   169.0   278.5   314.3   333.3   346.0   363.9   386.9   428.8   550.3   982.1  3981.4  29197.0    29108
read      389.6   342.5    93.8   155.2   176.5   315.2   389.5   438.2   479.2   534.0   617.4   795.1  1909.0  3596.5  7931.4 100922.6   101115
read      289.6   160.0    86.8   138.0   152.0   260.8   317.5   347.2   369.6   397.3   439.6   529.2   849.4  1800.0  2957.2  74194.6    74326
read      290.7   164.7    86.8   137.9   152.1   261.0   317.8   348.1   370.6   398.9   443.5   540.2   852.4  1697.9  2701.7  76164.0    75832
read      338.5   265.8    86.8   146.6   163.8   284.1   345.0   382.2   411.8   454.4   521.9   679.9  1435.6  2803.0  7332.3  94998.0    94901
read      276.0    98.2    93.8   168.5   189.6   271.9   299.6   315.1   326.2   339.7   357.8   387.7   469.4   703.8  4757.8  15863.0    15809
read      288.8   130.5    86.8   154.5   173.1   283.6   319.8   339.3   353.3   370.0   393.5   433.2   555.3  1139.3  4731.6  28698.4    28874
read      306.7   160.1    86.8   139.4   154.5   284.5   341.9   375.9   402.3   438.3   485.8   557.7   740.0  1519.1  3788.8  51751.2    51882
read      294.7   121.6    93.8   146.9   163.9   287.2   331.9   355.7   372.6   394.7   424.8   472.0   589.8  1238.1  3047.5  32627.0    32653
read      326.7   175.7    86.8   143.3   160.5   299.9   362.1   399.7   431.3   470.8   524.0   606.8   793.7  1369.4  5713.7  41704.8    41676
read      367.3   440.2    86.8   138.0   153.0   284.3   351.1   394.2   430.8   478.9   547.4   699.3  2608.6  5367.4  8024.0  63061.8    63019
read      450.0   485.4    86.8   154.7   176.8   327.7   410.6   469.8   521.9   595.0   737.7  1233.0  2731.9  5181.5  8085.6  98858.2    99164
read      283.6   118.8    86.8   143.4   159.3   274.3   322.1   345.7   363.4   383.8   410.9   462.8   593.3  1036.4  2283.0  47268.6    47055
read      282.5   138.3    86.8   138.7   153.1   262.8   317.3   344.9   365.5   390.0   424.7   491.3   681.6  1341.4  3230.7  62348.0    62394
read      336.2   267.8    86.8   146.2   163.7   281.5   341.9   378.4   407.3   448.4   510.0   665.6  1476.7  2959.2  7590.4  98487.2    98519
read      279.9    99.5    93.8   149.5   166.2   277.8   315.3   334.7   347.4   364.9   387.1   424.8   522.8   759.4  2533.2  32343.0    32122
read      283.2   132.9    93.8   138.6   152.7   270.8   320.7   345.5   364.3   386.7   418.4   478.8   634.4  1256.3  3947.5  49404.8    49464
read      296.0   114.5    93.8   156.4   176.4   289.0   326.7   346.2   362.3   380.4   405.1   455.2   581.5  1405.2  3756.7  24095.2    24034
read      311.5   219.6    86.8   137.2   151.5   265.3   326.1   362.1   391.6   433.5   501.6   630.3  1137.8  2367.2  5282.3  77277.0    77363
read      330.9   246.2    86.8   146.8   163.9   282.6   341.9   377.2   405.2   445.9   507.9   647.3  1301.0  2856.5  7074.9  91752.8    91698
read      278.3    99.4    86.8   143.2   158.6   274.9   316.4   337.5   352.3   370.1   394.5   435.8   548.6   818.4  1895.3  39130.2    38997
read      309.7   212.2    93.8   141.8   157.5   269.1   326.4   359.2   384.2   417.8   471.3   595.4  1094.3  2348.7  5692.5  85854.0    86028
read      289.9   166.9    86.8   137.8   152.0   257.4   314.5   345.0   368.2   396.8   441.1   540.4   891.7  1834.5  3334.3  82894.0    83012
read      275.3    93.7   101.3   173.1   193.7   271.7   297.6   312.7   322.6   336.5   353.2   380.9   454.5   651.2  4436.7  14881.2    15024
read      284.4   131.3    86.8   138.9   153.1   268.4   321.2   347.4   367.3   391.6   426.5   494.1   671.6  1253.8  2276.6  56645.6    56640
read      364.2   313.6    86.8   151.7   170.7   299.5   365.1   405.2   441.2   489.3   562.2   729.9  1766.3  3357.6  7805.9  97224.6    97362
read      413.3   354.5    86.8   159.0   181.9   334.0   418.4   475.1   522.3   583.9   674.8   858.0  1940.6  3771.3  7870.1 107652.0   107412
read      282.3   139.1    86.8   137.6   151.3   261.8   317.6   345.8   366.8   392.2   429.1   500.6   692.6  1205.9  3195.9  64909.6    65030
read      291.7   183.6    86.8   137.4   151.6   258.4   315.5   346.1   369.1   397.5   442.4   542.1   903.1  2010.6  6030.9  79374.6    79278
read      283.9   116.2    93.8   140.5   155.5   274.0   321.4   345.4   363.3   384.4   414.4   471.6   632.6  1093.1  1982.1  47628.8    47544
read      416.1   370.1    86.8   160.8   183.6   333.9   416.9   471.4   517.3   577.9   670.2   859.8  2123.2  3954.5  7912.2 105255.2   105368
read      282.2   148.9    86.8   138.1   151.9   265.5   318.3   344.6   364.1   387.2   420.3   485.4   662.9  1258.4  4325.0  58220.0    58181
read      277.9   122.7    86.8   136.8   150.6   263.1   315.9   342.3   361.6   384.2   415.2   472.7   632.5  1173.3  2276.4  56936.4    56960
read      272.8    88.4   101.3   170.6   191.1   268.5   295.3   311.1   321.3   335.4   351.7   380.3   454.6   717.0  3960.9  14734.2    14849
read      313.2   184.4    86.8   137.9   152.6   277.6   340.7   378.9   410.2   453.3   510.4   609.2   892.3  1959.9  3562.6  63768.4    63672
read      300.5   147.4    86.8   138.4   153.2   281.6   337.2   368.0   391.8   422.5   464.9   534.0   717.7  1570.9  2747.6  48287.2    48289
read      277.8   106.7   101.3   174.9   195.2   270.9   297.3   312.6   322.7   336.6   353.5   384.3   483.7  1241.9  4000.8  11878.6    11797
read      295.5   109.8   101.3   177.6   199.8   286.9   319.8   338.7   352.2   369.0   391.8   429.3   524.8  1226.3  3657.4  10806.6    10781
read      373.4   249.4    86.8   143.2   161.0   311.2   393.2   453.4   501.6   564.2   650.3   810.6  1283.2  2032.1  6985.8  49413.8    49362
read      453.8   478.2    86.8   159.5   183.0   335.1   418.3   475.0   524.5   592.3   717.9  1234.3  2734.4  4868.7  8013.4 102088.2   102119
read      284.4   121.1    86.8   142.4   157.7   275.4   323.1   346.1   364.0   384.7   411.8   463.4   604.3  1107.7  3282.7  46185.6    46213
read      329.6   261.4    86.8   144.0   160.8   276.6   337.3   372.8   401.3   440.7   503.4   647.7  1409.0  2909.7  7183.5  97070.8    97025
read      279.4    86.6    93.8   166.7   187.6   276.2   306.0   321.6   333.9   346.3   365.5   394.8   468.0   744.8  2972.6  18363.6    18351
read      283.7   112.1    93.8   160.4   180.8   278.9   311.6   329.1   341.5   357.2   376.4   412.2   504.7   965.4  4597.6  21445.2    21426
read      301.1   145.5    86.8   141.2   157.0   286.5   339.2   368.4   390.6   418.7   458.2   517.7   673.2  1421.1  3880.7  43062.8    43013
read      323.9   218.1    86.8   137.0   151.9   277.1   343.2   386.7   424.1   473.8   540.4   655.8  1078.3  2257.4  5317.3  67247.8    67376
read      299.7   130.8    86.8   146.0   162.8   289.7   337.9   364.4   383.7   405.9   439.7   493.8   620.3  1333.9  3179.8  36189.4    36043
read      266.9   153.1   101.3   178.2   194.8   256.0   279.8   293.1   303.5   316.2   334.3   364.3   479.6  1334.5  6387.4   6308.2     6255
read      744.7   895.7    93.8   211.4   244.0   434.0   567.9   676.1   797.2  1187.9  1689.3  2732.1  4492.5  7830.1  9723.7 102174.6   102499
read      288.3   200.1    93.8   150.7   167.7   271.9   309.3   329.6   344.1   363.8   391.3   448.6   682.9  2550.1  7913.5  26212.0    26263
read      282.2   135.8    86.8   138.5   152.6   265.4   319.5   346.1   365.6   388.8   421.2   482.1   658.2  1384.2  2197.6  56725.4    56974
read      282.5   120.3    86.8   143.9   159.6   276.4   321.2   343.5   359.7   377.6   401.9   448.9   571.1   902.6  4277.1  40860.4    40869
read      293.3   132.5    86.8   140.3   155.4   279.4   329.9   357.1   376.5   401.6   440.3   506.0   684.6  1248.4  2418.5  46399.4    46514
read      279.2   108.8   101.3   177.3   198.0   272.0   297.6   313.2   323.7   337.4   354.6   385.2   493.1  1274.6  5185.1  11453.6    11431
read      416.5   436.1    86.8   142.8   160.4   306.7   388.8   452.8   504.4   575.1   697.8  1054.9  2424.9  4436.8  8060.9  58736.8    58600
read      327.3   223.1    86.8   138.3   153.1   278.8   344.3   388.2   427.4   479.8   547.2   664.8  1146.0  2254.9  5424.2  67930.8    68058
read      304.5   162.3    86.8   136.8   151.3   279.4   338.6   372.5   399.6   436.1   486.2   560.5   787.1  1603.9  3402.0  54598.6    54502
read      317.0   208.4    86.8   137.5   152.2   277.3   341.5   381.6   416.2   463.0   524.0   623.8   943.0  2012.3  4900.7  64011.2    64022
read      299.3   146.6    86.8   136.8   151.4   278.1   336.5   369.4   394.7   427.6   471.8   542.9   727.7  1397.3  2199.5  52079.4    52142
read      473.1   522.2    86.8   164.8   190.4   349.0   435.7   493.9   542.0   611.7   731.0  1137.6  3288.5  5449.7  8127.4 101252.4   101375
read      281.2   115.4    86.8   144.0   159.7   275.5   319.7   341.9   358.2   376.2   401.0   446.9   563.6   809.2  2178.1  40532.2    40606
read      284.0   135.8    86.8   138.6   153.0   271.8   321.2   346.6   365.8   388.8   421.5   481.5   624.7  1212.1  3915.0  47267.6    47485
read      301.2   146.1    80.4   138.7   153.7   281.8   338.3   370.1   394.4   425.3   467.5   535.9   722.6  1503.3  3144.7  48764.4    48977
read      294.7   129.2    86.8   143.5   159.6   284.2   333.4   359.8   378.7   401.2   433.4   488.6   622.1  1331.3  3210.6  38539.8    38615
read      352.7   324.6    86.8   141.1   157.4   279.1   344.2   386.0   422.2   476.2   573.2   793.8  1731.6  3600.2  7705.6  80479.0    80279
read      282.2   161.7    86.8   135.7   149.5   254.2   311.4   341.5   363.8   390.7   429.4   509.5   774.7  1679.9  5133.8  75791.2    75843
read      293.4   223.7    86.8   136.1   150.1   260.7   317.2   346.9   369.5   397.1   438.9   530.3   876.9  2771.1  8043.3  66997.0    67095
read      279.0   119.6    93.8   142.1   157.5   273.4   317.3   339.3   354.9   372.5   397.6   439.5   550.3   976.3  3187.2  41380.0    41325
read      290.5   146.3    86.8   135.6   150.1   270.1   326.4   356.7   379.0   406.5   451.7   524.0   715.0  1355.7  3721.2  55748.8    55752
