Random waveform, supplied seed
Total number of intervals = 360 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330)
Average QPS expected = 57436
Timestamp start: 1778006439439
Timestamp end: 1778008239816

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      280.9   116.1    86.8   146.4   162.8   277.0   317.1   337.6   351.8   368.9   391.9   429.5   541.6  1215.0  3993.2  35717.4    35654
read      292.3   204.4    86.8   136.3   150.6   258.3   314.7   344.3   366.0   392.3   431.0   525.4  1006.0  2491.5  6378.5  78690.6    78747
read      280.4   111.5    93.8   141.8   157.5   274.9   318.3   340.2   355.8   373.0   398.2   443.6   589.0  1067.9  2096.8  42109.8    42212
read      298.4   164.9    86.8   139.1   153.8   276.3   330.8   359.8   381.1   407.9   450.8   534.1   806.5  1832.3  3700.4  52488.0    52488
read      305.4   160.3    93.8   142.1   158.5   286.2   339.0   368.3   390.3   417.9   457.2   524.0   765.7  1743.6  3716.5  36985.2    36950
read      283.7   114.9    86.8   162.8   182.7   273.0   305.7   323.6   337.2   352.9   373.8   413.2   587.8  1583.4  2360.9  16676.0    16762
read      351.0   340.7    86.8   139.8   155.7   276.4   340.1   379.3   413.7   467.8   570.0   775.2  1833.3  3763.1  7744.0  79480.8    79473
read      277.8   152.2    86.8   134.3   148.3   258.3   312.8   340.0   359.1   381.2   411.3   469.7   699.6  1830.2  3390.0  61586.4    61431
read      289.4   202.9    86.8   134.6   148.8   251.6   307.8   338.3   360.7   388.1   428.8   531.5  1073.8  2297.8  4972.5  86944.0    87172
read      406.1   438.6    86.8   156.2   178.5   316.0   385.5   432.2   471.0   523.8   600.7   774.9  2802.5  4608.5  8028.4 108074.2   108181
read      283.8   192.0    86.8   134.1   147.9   251.4   308.3   338.0   359.5   385.5   423.6   508.0   882.8  2397.0  5238.9  80362.2    80515
read      277.2   104.8    93.8   144.6   160.7   274.7   316.2   336.9   350.9   367.7   389.6   425.6   521.2   756.6  2325.6  37138.6    37149
read      274.2   114.6   101.3   168.1   188.6   266.7   293.5   309.2   319.8   334.4   351.7   384.0   504.5  1402.4  3965.9  13503.2    13444
read      352.4   358.7    86.8   137.1   152.0   275.9   342.5   385.0   423.0   478.0   568.3   765.5  1833.9  4236.7  7969.1  72199.4    72057
read      281.1   139.8    86.8   136.6   150.6   258.8   315.6   344.5   365.5   390.1   424.2   492.2   728.2  1498.3  2863.0  70195.4    70041
read      312.8   246.1    86.8   139.5   154.9   265.1   322.5   354.8   378.7   409.9   460.4   592.3  1383.8  2890.9  5116.6  90196.6    90162
read      275.2   118.8    86.8   137.0   151.0   265.5   315.8   340.2   357.6   377.1   402.7   451.0   583.9  1045.5  2871.6  52225.6    52082
read      283.8   111.7    93.8   155.5   174.5   278.4   313.6   332.7   345.5   363.0   385.3   423.6   533.1  1239.9  3850.2  24404.8    24258
read      357.8   340.7    86.8   134.8   150.0   278.1   350.2   401.7   449.6   510.5   597.8   793.5  1813.2  3605.8  7806.6  71845.6    72013
read      323.6   241.9    86.8   133.7   148.3   278.7   344.1   385.5   420.1   464.4   523.8   632.0  1173.8  2715.5  7231.6  58016.6    58012
read      306.0   163.6    86.8   136.7   152.1   284.0   339.8   372.0   396.9   428.9   470.9   547.8   801.5  1760.9  3446.9  45394.8    45398
read      311.4   183.0    86.8   135.5   150.6   282.1   342.8   379.0   406.5   443.8   493.1   578.5   893.6  2089.8  4059.9  50155.8    50177
read      294.5   127.6    86.8   141.3   157.8   281.7   328.8   354.7   373.4   397.7   432.1   492.0   671.4  1348.8  2216.3  34495.6    34504
read      348.4   294.6    86.8   136.7   152.0   282.8   352.8   400.2   443.7   499.7   580.6   752.0  1531.7  2859.9  7724.8  65986.6    66010
read      354.2   345.6    86.8   134.2   149.4   274.0   344.5   392.8   436.7   498.3   589.8   793.0  1806.4  3720.5  7988.8  73944.4    73937
read      272.8   132.8    86.8   134.7   148.8   261.1   313.0   338.4   356.1   375.7   402.1   451.6   588.6  1095.6  4706.2  54976.4    55020
read      283.0   140.3    86.8   136.8   151.0   267.6   319.6   345.6   365.0   388.2   420.9   483.9   666.2  1504.9  3390.9  53263.2    53235
read      450.9   534.7    86.8   157.1   179.6   321.7   394.2   445.4   489.5   548.7   651.4  1367.3  3276.7  5927.6  8083.9  97783.2    97743
read      250.6    91.0   109.4   173.9   188.5   242.4   264.3   276.0   286.7   297.5   315.7   342.8   413.7  1207.5  3299.4   5480.0     5419
read      274.1   103.1    93.8   166.4   187.5   267.0   294.8   310.8   321.3   336.2   354.5   386.8   493.9  1421.7  3135.2  14810.0    14764
read      262.5   132.1   109.4   175.0   190.6   251.7   274.7   288.5   297.2   310.9   327.7   358.5   474.6  1557.0  6590.3   7500.2     7451
read      313.1   167.9    80.4   136.0   151.2   285.0   347.5   386.2   415.8   453.6   501.8   584.9   830.9  1683.1  3139.5  48192.2    48208
read      282.7   109.7   101.3   163.6   184.6   273.0   304.9   322.5   336.2   351.3   372.0   408.5   557.8  1455.3  3228.8  16057.0    16149
read      359.5   352.3    86.8   138.4   153.8   276.2   343.3   388.8   431.1   499.4   608.1   826.9  1891.3  3895.0  7844.6  78622.0    78989
read      274.7    88.2   101.3   163.6   183.6   272.5   301.4   317.3   329.2   342.3   360.7   389.5   461.5   605.1  2180.3  18953.4    18886
read      274.7   143.9    86.8   133.4   147.3   250.6   306.8   336.3   357.2   381.8   416.0   485.5   727.1  1403.3  3885.0  75900.0    75954
read      279.8   109.2    86.8   141.0   156.1   274.8   319.5   341.8   358.0   375.7   401.1   448.4   578.4   866.4  2751.6  44379.8    44409
read      279.7   142.7    93.8   163.8   185.2   271.2   300.3   316.9   329.3   343.2   363.9   397.2   500.3  1663.7  5869.6  16548.6    16431
read      401.3   429.1    86.8   146.2   164.9   297.2   364.8   411.0   456.3   529.6   659.5  1003.6  2373.8  4610.9  7984.1  85548.4    85707
read      277.3   123.8    86.8   136.3   150.5   263.5   316.7   342.6   361.3   383.0   412.0   467.0   628.8  1130.9  2848.5  58313.2    58253
read      370.6   347.5    86.8   154.2   174.9   305.9   367.4   404.6   436.5   481.6   552.7   710.0  1940.5  3750.1  7989.0 103845.0   103867
read      280.0   107.7    93.8   159.3   179.0   277.1   308.4   325.1   337.8   352.2   370.9   401.8   497.0  1019.2  3831.8  21590.0    21604
read      305.4   233.3    86.8   139.1   154.3   263.1   319.7   351.0   374.2   403.8   452.9   570.3  1212.5  2762.8  6417.6  90546.2    90401
read      293.0   177.5    86.8   138.5   153.2   260.8   317.2   347.2   369.7   397.4   438.3   537.0   932.3  2030.3  3645.5  84482.0    84467
read      360.8   324.2    86.8   151.9   171.4   298.7   359.9   396.9   428.1   469.7   539.3   698.6  1799.9  3520.2  7835.9  99381.6    99700
read      290.6   169.4    93.8   151.3   168.5   283.1   322.7   343.0   358.2   374.5   398.8   439.8   571.1  1681.4  8247.5  32003.2    32052
read      280.2   101.5   101.3   166.9   187.6   276.0   305.8   321.1   333.4   345.7   365.6   396.3   478.0  1187.2  2986.3  18231.6    18173
read      320.8   195.3    86.8   139.9   155.4   281.1   344.4   385.0   419.7   466.1   532.5   637.9   940.5  1990.1  4091.8  67768.6    67789
read      302.8   145.5    86.8   140.7   156.8   284.4   340.6   371.9   396.1   427.2   469.3   538.6   699.6  1161.6  3811.7  52064.6    51929
read      337.0   305.3    86.8   142.5   158.8   275.0   335.5   370.6   399.0   440.6   516.0   715.3  1555.6  3455.2  7838.0  83949.6    83850
read      276.9    87.4    93.8   166.0   187.5   273.8   302.4   318.0   330.0   343.0   362.6   393.5   467.4   705.2  2506.7  18622.2    18614
read      287.2   112.1    93.8   152.7   170.9   282.8   320.2   340.5   355.2   371.9   396.2   436.0   539.9  1117.5  3591.1  29281.4    29315
read      610.0   589.9    93.8   229.3   268.0   455.4   568.5   640.4   699.0   779.2   929.7  1640.8  3409.9  6910.3  8121.0 108114.4   108090
read      285.2   135.7    93.8   154.6   172.6   278.5   314.9   334.5   347.5   365.4   388.4   428.9   567.4  1266.3  3602.4  27200.0    27024
read      281.9   128.9    86.8   139.5   153.8   270.3   319.8   344.5   362.8   384.1   413.1   468.7   635.5  1092.7  3658.8  49980.6    49907
read      269.9   108.5   109.4   175.7   194.1   260.6   285.5   298.9   310.4   322.3   340.5   370.0   472.2  1453.6  3979.0   9228.6     9150
read      316.1   136.9    93.8   148.2   166.1   302.0   356.9   387.6   409.7   438.2   475.8   534.3   685.2  1325.9  2075.4  34208.2    34328
read      361.0   203.0    86.8   142.2   161.3   324.4   411.8   461.9   495.5   534.7   585.3   669.4  1016.4  1906.9  4347.9  51822.2    51881
read      306.3   121.9    93.8   167.2   190.9   296.2   333.2   353.0   367.8   386.5   411.2   459.1   628.8  1429.8  3822.6  14604.0    14569
read      616.0   895.7    86.8   161.3   186.7   342.1   426.9   496.8   570.7   719.8  1456.0  2398.0  4743.6  7960.5  9641.9  81446.4    81517
read      287.3   180.1    86.8   136.9   151.1   256.7   313.3   343.7   365.9   393.2   432.7   520.0   852.2  2033.7  5052.4  78825.0    78694
read      322.7   248.8    86.8   144.4   161.5   276.6   334.2   367.3   393.3   427.7   481.8   613.8  1316.2  2795.5  7492.4  93302.4    93409
read      282.3   135.5    93.8   144.7   160.8   277.1   320.0   341.5   357.2   374.2   399.0   440.3   553.3   899.0  6192.8  39121.4    39093
read      280.8    82.8   101.3   164.6   184.9   277.2   308.1   324.7   337.3   351.6   371.3   403.1   491.7   915.6  1685.9  18797.4    18729
read      327.2   209.4    86.8   139.5   154.7   281.6   347.8   391.8   429.5   479.1   546.8   664.7  1059.5  2265.9  3788.5  70898.0    70818
read      289.5   101.9    93.8   159.4   179.3   285.0   320.6   340.1   354.0   369.9   391.9   427.3   516.1  1319.0  2769.3  22016.8    21942
read      504.8   586.3    86.8   161.3   186.7   346.0   429.6   493.7   552.5   639.3   809.4  1609.2  3350.1  6358.6  9145.4  91841.6    91810
read      281.5   108.7    86.8   144.7   160.7   277.1   320.9   343.0   359.0   376.4   399.6   438.0   547.8   817.2  3236.1  39668.4    39588
read      283.1   117.1    86.8   143.0   158.5   276.4   321.2   343.9   360.7   379.5   404.2   452.9   582.5  1120.7  3175.0  40954.4    40957
read      311.4   203.2    86.8   136.9   151.3   275.5   337.7   374.5   403.7   444.4   499.1   591.7   937.5  2279.8  5773.4  62759.4    62645
read      287.2    95.3   101.3   170.4   192.1   281.0   311.9   328.9   341.0   356.5   375.3   410.9   519.3  1193.7  2216.4  15622.2    15539
read      623.5   632.7   101.3   228.4   262.5   440.4   555.4   630.8   691.8   785.1  1104.1  1761.1  3511.4  7116.1  8749.4 107634.6   107672
read      284.1   108.6    93.8   149.3   166.1   277.7   317.2   338.4   353.6   371.6   397.3   443.6   583.3   973.0  2580.1  33163.6    32954
read      281.6   146.3    80.4   138.2   152.0   264.2   318.4   345.0   364.6   387.8   419.7   477.5   660.5  1375.9  4162.6  58971.2    58866
read      278.9    89.1    93.8   158.4   177.4   277.0   309.8   326.9   339.1   353.6   372.1   402.9   490.3   681.5  2413.4  23604.0    23739
read      298.1   153.5    86.8   138.6   153.0   276.8   333.1   364.2   387.8   417.7   461.4   538.8   753.6  1560.3  3480.5  54631.2    54701
read      318.8   172.5    80.4   140.7   156.8   286.4   347.3   385.9   417.5   459.1   517.7   615.9   889.8  1669.9  2724.0  60589.4    60706
read      328.8   220.5    86.8   139.8   155.1   280.5   346.5   390.6   429.1   482.1   557.1   677.5  1055.2  2354.2  4917.4  72228.8    72350
read      305.9   168.8    86.8   137.2   152.2   278.5   336.9   370.9   398.2   434.8   486.9   576.4   822.6  1642.4  3399.7  58565.2    58661
read      293.0   125.6    86.8   144.1   160.7   284.2   328.5   351.9   369.3   391.4   422.3   474.3   624.2  1253.9  3961.5  35109.6    34912
read      527.9   561.7    86.8   181.3   213.4   375.2   470.1   536.3   588.5   661.4   808.2  1605.0  3318.4  5920.0  8085.5 103463.6   103268
read      279.4   111.4    86.8   144.0   159.3   275.8   316.7   337.4   351.9   369.7   393.6   433.6   550.6   894.3  3578.0  38874.2    38703
read      309.3   202.8    86.8   143.3   159.6   272.4   328.6   360.1   384.0   415.2   465.6   591.1  1021.8  2342.0  4996.2  83383.0    83358
read      281.1   133.9    86.8   138.6   152.6   267.3   319.4   345.1   364.1   386.3   417.0   473.8   636.3  1063.4  4090.4  57539.4    57408
read      298.0   178.3    86.8   140.3   155.7   263.7   319.9   351.3   374.1   402.9   449.3   552.7   985.3  1830.0  3431.8  86938.8    86837
read      280.9   117.1    93.8   149.2   165.5   277.7   317.4   337.7   351.8   368.8   391.3   428.5   521.6   733.6  3996.6  33491.4    33517
read      280.9   151.5    86.8   135.6   149.6   258.4   314.3   342.6   363.3   388.1   423.4   495.0   739.7  1542.8  2768.5  66101.2    66204
read      292.2   188.0    86.8   138.6   152.9   261.5   318.4   348.4   370.5   397.8   438.1   529.7   870.6  1986.6  6022.6  73655.6    73758
read      365.4   332.2    86.8   152.8   172.5   301.9   364.4   402.6   435.2   478.9   548.5   698.7  1890.8  3713.5  7885.7  99758.8    99742
read      409.2   344.0    86.8   165.2   190.5   341.0   416.7   465.7   506.0   559.3   636.7   785.1  1871.4  3943.5  7919.3 109289.8   109462
read      331.5   264.5    86.8   145.2   162.5   279.7   337.9   371.5   398.3   434.3   495.1   642.7  1479.6  2965.6  7218.3  94482.6    94453
read      281.0   105.9    86.8   141.7   157.0   274.9   320.9   343.5   360.2   378.9   403.4   453.3   582.8   916.1  1993.5  44021.0    44096
read      368.3   332.9    86.8   152.4   172.5   303.4   366.6   405.4   439.3   485.8   558.8   725.0  1856.7  3600.1  7887.4 100315.6   100467
read      263.6    93.1   109.4   177.1   194.3   256.5   280.2   293.6   304.2   316.6   333.7   360.8   432.6  1147.8  3216.0   8539.2     8576
read      286.6   147.1    86.8   138.3   152.4   267.7   321.0   347.8   367.5   391.3   425.3   495.3   732.9  1616.7  3303.8  59231.2    59359
read      264.2    96.1   101.3   175.2   192.6   253.4   277.7   291.9   302.7   316.7   336.7   371.0   508.3  1156.5  3825.3   7633.4     7614
read      286.6   158.9    86.8   138.0   152.2   266.6   318.9   345.2   365.0   388.7   422.9   495.0   738.2  1993.7  4092.4  60084.8    60329
read      283.2   124.8    86.8   142.3   157.9   276.0   320.9   343.2   359.9   378.9   404.7   457.1   605.7   991.8  2821.8  43877.6    43762
read      282.6   150.4    86.8   136.5   150.5   259.8   315.2   343.6   364.7   390.0   426.1   497.3   734.0  1646.8  3866.2  66980.4    67038
read      281.4   118.9    93.8   154.4   173.2   275.7   309.7   328.2   341.3   358.4   380.6   423.2   542.1   849.5  4151.4  26079.6    26095
read      291.1   175.4    86.8   137.4   152.0   263.4   318.8   348.1   370.1   397.0   436.6   526.0   841.7  1900.7  5997.9  71229.8    71173
read      465.0   433.6    86.8   176.6   207.3   375.7   464.1   522.6   569.1   628.3   715.8   904.1  2521.6  4857.3  8649.1 109272.8   109276
read      269.1    88.1    93.8   169.2   189.8   262.0   287.5   302.2   314.0   328.1   345.9   380.4   483.9   921.6  3185.8  13161.4    13150
read      285.3   135.2    86.8   138.0   152.2   268.1   322.6   350.0   369.8   394.7   430.2   496.7   685.5  1239.4  2499.9  60935.4    61250
read      315.9   229.7    86.8   141.1   157.0   271.3   328.5   361.0   386.2   420.6   476.0   622.3  1255.2  2601.6  5268.1  84611.2    84472
read      294.9   191.7    86.8   137.9   152.4   260.9   317.0   346.9   369.6   397.5   440.1   545.5   978.2  2261.5  5299.4  82187.8    82226
read      276.4    87.6    93.8   150.9   168.3   275.2   309.4   327.2   339.8   355.1   374.1   408.5   502.5   677.4  1956.4  27721.4    27671
read      334.7   257.8    86.8   146.4   164.7   284.7   342.2   376.5   403.6   441.9   502.4   648.5  1438.4  2903.8  6859.2  98758.6    98736
read      381.8   325.1    86.8   157.5   179.9   317.2   383.1   425.9   461.5   509.2   584.1   738.0  1874.2  3494.5  7788.4 106296.8   106314
read      341.3   270.8    86.8   148.6   166.8   288.5   347.1   382.8   410.9   449.9   510.8   660.8  1503.6  3063.7  7362.3 105088.4   105027
read      329.0   239.1    86.8   147.9   165.7   283.4   340.5   373.5   399.3   434.0   490.4   631.8  1327.1  2629.7  6254.4  96911.4    96867
read      300.5   210.7    86.8   139.4   154.8   263.5   319.2   350.1   373.1   402.8   451.6   568.6  1036.1  2109.7  7366.6  89546.4    89493
read      280.4   116.5    86.8   139.7   154.6   270.4   320.1   344.6   362.7   383.7   411.6   464.0   606.6   953.9  1843.5  50689.0    50538
read      279.0    93.1    93.8   159.9   179.9   276.7   308.1   324.7   336.9   350.2   369.2   400.2   482.0   769.9  2959.2  22120.2    22083
read      298.4   134.3    86.8   139.3   154.4   283.1   337.4   367.4   389.9   418.3   459.5   527.1   674.6  1193.2  2370.4  48421.8    48618
read      409.1   484.1    86.8   145.9   164.6   298.0   364.0   406.5   447.1   507.7   612.7  1013.3  2929.0  5027.5  8065.1  94248.4    94298
read      277.2   134.2    86.8   135.0   149.1   259.5   314.4   341.8   361.4   384.4   416.5   476.9   664.0  1297.4  3578.0  63752.4    63579
read      276.3   134.2    86.8   134.5   148.4   257.8   313.0   340.9   360.7   383.9   415.5   474.2   669.6  1318.5  2702.8  64651.4    64573
read      277.2   147.9    80.4   132.9   146.8   250.9   307.2   336.9   357.9   383.0   419.0   495.4   793.9  1613.5  2476.0  77000.8    77178
read      277.8    99.5    93.8   148.6   165.7   276.6   312.4   331.0   343.5   360.0   380.2   416.2   506.9   752.8  2785.4  29870.4    29824
read      278.7   150.7    86.8   133.7   147.7   257.7   312.6   340.5   360.4   383.8   416.4   481.2   729.7  1731.6  3852.0  64383.2    64495
