Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1778367360928
Timestamp end: 1778369161228

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      290.6   128.5    80.4   148.3   169.0   277.9   323.7   348.6   367.4   389.8   418.4   464.4   604.6  1332.9  3224.8  16810.3    16762
read      352.3   330.5    74.4   127.7   145.3   282.7   351.2   392.1   423.3   463.7   529.7   732.5  1849.9  3217.2  7582.8  79463.6    79473
read      291.5   171.3    74.4   126.2   142.4   267.2   330.9   364.8   389.5   418.2   455.2   512.7   726.0  1880.9  4253.7  61449.3    61431
read      286.5   142.7    74.4   125.8   142.7   262.8   324.1   358.7   384.7   415.7   455.6   517.9   686.5  1367.5  2582.9  87055.6    87172
read      425.5   245.5    74.4   151.9   180.3   381.2   474.7   529.5   572.7   631.8   731.6   895.6  1147.8  1671.3  7045.3 108196.8   108181
read      280.1   131.9    74.4   124.9   141.3   259.0   320.6   354.7   379.7   409.2   446.1   501.8   629.3   879.4  3109.2  80577.8    80515
read      292.9   142.4    74.4   133.5   151.2   281.0   334.7   363.2   384.1   408.7   440.7   496.1   633.5  1160.0  3948.3  37028.1    37149
read      274.6   114.0    80.4   149.4   168.4   262.8   304.8   326.6   342.5   362.5   388.3   428.0   536.5  1075.3  3757.0  13426.8    13444
read      371.8   367.8    68.9   128.2   146.0   286.2   358.3   401.3   434.5   479.9   566.2  1016.9  1935.3  3353.6  7842.1  71967.7    72057
read      282.6   138.8    74.4   124.1   140.4   261.2   324.8   359.3   384.4   413.5   450.0   504.7   638.3  1083.9  3159.6  70061.9    70041
read      309.1   161.7    74.4   131.2   149.9   282.1   346.2   384.7   413.3   448.2   494.8   574.7   802.3  1370.3  3407.7  90233.5    90162
read      280.2   122.3    74.4   127.2   143.0   265.9   326.7   357.1   378.5   403.2   433.7   480.2   590.2   839.4  2780.3  52108.7    52082
read      301.6   132.9    80.4   143.5   164.4   288.1   338.4   367.1   388.8   414.0   446.1   499.0   641.1  1386.1  2729.7  24272.9    24258
read      361.3   367.1    74.4   128.2   145.7   284.3   355.5   397.7   429.7   469.7   538.3   760.8  1979.6  3689.3  7915.3  71981.3    72013
read      286.3   341.0    74.4   126.5   142.9   267.9   330.2   363.0   386.8   414.2   448.8   502.2   633.4   965.4  3385.6  58090.7    58012
read      284.5   448.3    74.4   130.2   146.6   270.8   328.1   357.7   378.6   402.8   433.4   480.5   609.5   913.9  2348.9  45410.1    45398
read      285.0   143.7    74.4   127.5   143.0   266.5   327.3   359.4   382.5   408.9   441.1   493.6   642.4  1398.9  3709.6  50252.3    50177
read      308.2   199.5    80.4   130.3   148.0   283.8   343.5   378.3   404.6   434.9   476.0   544.4   728.1  2630.1  6993.2  34503.4    34504
read      360.6   345.5    74.4   127.4   144.9   283.4   355.5   398.5   431.1   474.6   561.6   886.4  1815.0  3446.2  7893.7  65949.5    66010
read      301.8   196.8    74.4   125.4   142.4   270.7   335.1   371.4   398.8   431.0   472.9   550.7   905.8  2137.8  7165.8  73912.0    73937
read      281.0   145.9    74.4   123.7   139.8   263.4   324.2   355.5   377.7   403.6   435.7   487.8   620.7  1567.6  3499.2  55051.3    55020
read      275.8   125.4    74.4   123.5   139.3   261.4   320.2   349.7   370.8   396.1   427.5   474.7   597.8   947.3  2076.3  53234.5    53235
read      458.0   303.9    74.4   148.8   178.4   402.5   514.0   575.1   621.3   684.0   800.0  1002.5  1312.6  2514.8  7651.0  97660.3    97743
read      229.4    98.1    86.8   150.3   162.4   218.0   241.6   255.9   269.0   284.2   303.8   337.1   428.1  1068.7  3881.9   5430.1     5419
read      287.3   455.7    80.4   148.6   169.3   272.0   317.6   342.3   361.0   383.0   411.5   457.5   603.4  1241.4  3764.2  14764.5    14764
read      251.3   103.9    86.8   153.0   167.9   237.3   271.0   290.4   304.2   320.0   342.9   380.9   483.8  1017.1  3044.0   7428.8     7451
read      301.4   306.1    74.4   128.4   144.5   273.9   338.5   372.9   399.1   430.0   471.0   553.0   778.2  2119.1  5962.8  48193.4    48208
read      278.4   134.8    80.4   147.6   167.7   265.5   308.8   332.2   348.7   369.1   395.2   432.9   534.2  1269.7  6818.1  16158.1    16149
read      374.9   394.5    68.9   122.5   139.7   282.1   352.9   396.7   431.4   479.9   570.4  1134.8  1967.6  3704.3  7869.9  78934.6    78989
read      257.6    94.3    80.4   138.9   156.9   248.4   286.2   306.5   320.4   338.9   362.7   400.1   478.9   873.2  2895.3  18879.3    18886
read      383.0   425.3    68.9   122.4   139.5   284.1   354.3   396.7   430.1   477.6   573.5  1313.4  2115.1  3819.6  7996.4  75979.3    75954
read      273.8   128.5    74.4   123.1   138.6   259.6   316.7   344.5   365.0   389.4   420.7   468.6   603.2  1218.5  2850.3  44427.6    44409
read      264.5   109.5    74.4   137.8   157.1   252.7   296.5   318.7   335.0   353.4   376.2   414.0   501.1  1028.9  3641.7  16449.5    16431
read      354.1   422.4    68.9   126.8   144.3   282.9   353.0   395.3   428.5   472.0   548.8   749.0  1828.5  3371.6  7704.6  85704.6    85707
read      273.3   131.4    74.4   120.9   136.2   256.1   318.7   350.2   372.3   398.9   430.3   477.5   590.3   813.1  2962.7  58203.9    58253
read      433.0   901.4    74.4   153.2   182.3   374.7   473.9   535.1   581.3   638.2   725.3   895.3  1227.6  2474.4  7850.8 103736.1   103867
read      279.6   393.6    80.4   142.9   163.0   267.2   309.1   331.2   346.5   366.5   392.8   432.9   543.0  1807.4  5744.3  21633.0    21604
read      334.3   302.5    68.9   123.3   140.8   275.2   341.3   380.9   412.1   451.9   508.9   639.6  1748.1  2972.7  7564.5  90410.6    90401
read      268.3   123.5    68.9   120.3   135.7   248.1   308.8   341.2   365.3   393.8   428.8   480.0   587.6   786.3  2712.6  84370.5    84467
read      283.8   132.3    68.9   124.1   141.3   263.0   322.0   355.5   380.7   411.3   451.4   513.9   669.3   972.5  2243.7  99669.6    99700
read      259.9   106.1    74.4   124.9   140.6   251.1   296.2   318.8   335.4   354.9   381.2   424.7   529.3   760.6  2754.0  32053.2    32052
read      261.6    97.8    74.4   136.1   155.6   250.5   295.1   317.7   333.5   351.1   373.5   410.7   489.2   667.9  2960.2  18116.1    18173
read      291.0   205.1    68.9   118.4   133.3   254.2   321.1   357.0   384.6   419.2   466.7   565.6   886.8  2213.4  5514.2  67852.1    67789
read      266.8   118.3    68.9   120.1   134.9   252.7   310.5   338.2   358.1   381.6   412.6   460.0   588.4   839.6  2431.4  51933.0    51929
read      366.9   341.4    68.9   129.4   148.9   299.6   378.8   430.1   471.4   531.5   622.7   791.7  1419.0  4323.2  8889.2  83802.3    83850
read      258.2   111.0    80.4   144.2   163.9   248.5   283.2   302.6   316.2   332.8   353.7   389.6   473.9   805.9  4441.2  18668.5    18614
read      264.2   428.0    68.9   132.3   149.4   254.8   296.9   318.2   333.8   351.1   373.7   412.1   498.2   709.0  3157.7  29317.5    29315
read      434.5   228.3    74.4   157.7   191.7   399.5   486.9   536.4   576.3   631.6   727.3   880.9  1091.7  1336.2  5450.8 108196.8   108090
read      260.7    99.5    74.4   133.2   150.6   254.4   295.0   315.9   330.8   346.8   369.8   405.3   482.8   673.7  2354.8  26995.5    27024
read      265.2   108.2    68.9   121.4   136.5   254.2   311.7   338.5   357.4   379.1   406.7   448.4   540.7   690.7  1727.6  49911.1    49907
read      228.0   122.7    86.8   146.9   161.1   218.3   240.8   253.9   266.0   280.2   298.8   330.9   411.4  1015.6  7151.7   9170.4     9150
read      262.5   413.8    68.9   128.5   144.4   253.2   297.9   319.9   335.6   353.3   375.1   411.4   487.3   717.6  4090.7  34393.6    34328
read      263.4   117.7    68.9   120.3   135.0   251.1   308.6   335.7   354.6   376.3   404.0   446.5   540.8   745.2  3026.0  51888.3    51881
read      241.0    76.2    80.4   143.1   160.7   233.5   262.0   279.8   292.9   308.5   327.7   358.9   432.2   679.5  2180.4  14634.4    14569
read      276.0   136.1    68.9   120.5   136.4   254.7   316.0   347.8   371.8   401.0   438.9   502.9   658.3   931.9  2710.3  81399.9    81517
read      272.8   131.9    68.9   120.4   135.8   251.8   313.8   345.3   369.2   397.5   433.4   493.9   638.2   869.5  2605.4  78713.8    78694
read      283.3   134.9    68.9   124.9   141.9   262.9   322.1   354.9   379.3   409.3   449.5   513.9   665.4   907.1  2609.9  93518.9    93409
read      261.1   108.1    74.4   124.5   140.2   253.6   302.5   325.8   341.7   361.1   385.7   424.0   509.6   717.6  2575.2  39114.4    39093
read      250.1    92.2    74.4   140.6   159.0   242.4   275.4   294.6   308.3   323.2   343.7   376.8   455.7   702.4  2679.6  18747.0    18729
read      268.1   129.3    68.9   119.0   134.0   248.2   310.6   342.1   365.0   392.1   426.2   476.9   599.7   839.1  2984.0  70765.5    70818
read      246.7    82.9    74.4   133.9   151.4   240.8   273.9   293.4   307.4   322.5   343.4   376.0   453.8   625.9  2001.7  21954.0    21942
read      280.1   129.9    74.4   124.3   141.3   261.1   319.7   351.9   375.9   405.3   443.5   502.8   635.1   852.7  2367.5  91737.7    91810
read      257.9   107.6    74.4   122.4   137.8   252.1   298.7   320.7   336.9   355.5   379.4   418.8   508.3   714.3  3226.0  39625.0    39588
read      266.2   382.3    68.9   126.0   141.8   255.7   306.4   330.3   346.4   366.7   392.4   430.4   514.9   690.4  3720.2  40880.1    40957
read      269.0   145.6    68.9   119.1   133.9   249.0   311.8   342.4   364.3   389.9   421.6   467.6   590.1  1471.2  3933.0  62540.6    62645
read      245.4    81.9    80.4   142.9   160.9   238.4   269.0   287.0   299.4   314.4   334.0   364.7   433.2   704.1  2269.0  15538.3    15539
read      409.9   220.9    63.8   150.7   179.8   374.1   462.1   508.2   543.9   591.4   680.1   854.1  1060.5  1260.1  4962.7 107796.6   107672
read      266.9   105.8    74.4   133.1   150.1   262.3   308.0   330.0   344.8   363.1   385.8   420.0   488.6   615.8  2163.0  32967.3    32954
read      264.7   119.5    68.9   118.7   133.2   248.6   310.3   340.6   361.8   386.1   416.6   460.8   551.3   803.9  2517.7  58724.9    58866
read      255.9    90.1    74.4   134.7   152.5   250.9   289.4   309.0   321.9   338.6   359.3   390.8   455.6   579.2  2305.8  23726.8    23739
read      281.7   131.6    68.9   124.8   141.4   264.9   326.5   358.3   380.3   405.7   438.1   490.5   621.8   993.8  2947.9  54682.8    54701
read      273.8   332.4    68.9   121.1   136.8   255.1   317.9   349.4   371.4   397.7   429.7   478.5   593.7   969.6  2899.0  60641.1    60706
read      263.4   120.7    68.9   118.1   132.6   244.1   306.5   338.9   361.8   388.3   421.4   468.5   569.6   724.0  2123.3  72294.2    72350
read      266.0   122.6    68.9   119.6   134.7   249.4   310.2   340.2   361.2   385.4   416.1   461.3   564.3   974.2  2802.1  58520.1    58661
read      266.8   157.8    68.9   128.9   145.3   257.9   305.8   328.6   344.3   363.4   387.1   422.9   498.5   917.3  7564.5  35031.5    34912
read      343.0   168.2    68.9   143.0   166.4   315.7   383.6   424.8   456.2   494.8   547.3   638.3   870.9  1164.4  3164.0 103309.5   103268
read      262.3   104.3    68.9   125.3   140.9   256.2   305.3   328.6   344.6   363.9   388.2   424.6   499.0   634.7  2698.7  38704.7    38703
read      269.2   122.6    68.9   119.9   135.7   250.5   310.1   341.9   365.3   393.3   428.8   481.9   589.5   752.0  2138.9  83470.2    83358
read      262.7   115.2    74.4   118.9   133.6   248.2   308.5   337.8   358.2   381.2   410.4   453.7   542.3   695.2  2361.3  57432.5    57408
read      272.3   382.5    68.9   121.0   137.0   253.5   312.6   344.0   367.4   395.6   431.2   485.9   595.1   774.0  2381.8  86863.6    86837
read      261.0    99.9    68.9   129.5   145.7   254.6   299.1   320.7   336.7   354.6   376.2   414.9   504.0   709.5  2210.5  33511.7    33517
read      268.7   123.1    68.9   119.0   134.0   250.7   313.8   344.7   366.4   392.2   424.7   472.2   594.4   830.3  2774.7  66259.1    66204
read      273.8   133.3    68.9   119.1   134.3   253.3   316.2   348.0   370.9   398.9   434.2   494.0   648.2   968.4  3012.8  73773.6    73758
read      315.0   155.9    68.9   133.8   153.7   290.5   353.1   390.6   419.3   454.5   502.2   586.6   788.7  1293.0  2594.6  99594.7    99742
read      462.0   236.2    74.4   168.8   208.2   430.4   508.8   556.4   599.3   672.5   785.5   919.0  1091.3  1483.9  5799.3 109351.5   109462
read      284.3   130.5    68.9   127.0   144.2   265.6   323.7   355.5   378.9   408.1   447.0   507.6   651.9   910.6  2857.8  94408.1    94453

Total QPS = 55311.5 (99560744 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24591504262 bytes :   13.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.75%,100.00%
