Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1777994605573
Timestamp end: 1777996405877

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      292.3   130.9    86.8   143.7   159.3   285.8   327.5   349.6   366.7   387.9   417.5   470.4   647.4  1364.9  3172.2  37168.1    37149
read      310.2   163.2    93.8   171.6   197.2   292.4   327.2   347.2   363.7   383.1   409.7   460.4   827.5  1833.5  7173.7  13395.8    13444
read      469.9   716.0    86.8   142.7   159.8   298.9   363.3   403.4   439.6   500.6   633.8  1612.8  3933.1  7572.6  8706.2  72130.8    72057
read      278.3   149.5    86.8   133.6   146.7   255.3   314.8   343.8   364.4   388.7   421.3   480.7   724.2  1769.0  3321.5  70098.3    70041
read      293.1   201.8    80.4   136.7   150.5   256.3   315.7   346.8   370.0   398.6   438.2   534.9  1018.6  2387.3  5372.0  90106.1    90162
read      293.7   171.7    86.8   137.6   151.4   277.5   329.2   356.0   375.0   400.3   435.4   506.5   734.1  2043.4  5407.3  52078.1    52082
read      327.1   163.3    93.8   158.1   179.4   311.7   357.5   384.2   403.6   428.9   463.4   528.1   759.9  1786.2  4950.2  24236.1    24258
read      397.1   560.6    80.4   138.0   152.7   279.2   341.2   375.9   404.0   445.4   529.5   923.5  3184.0  6175.8  8109.7  72026.7    72013
read      280.6   136.6    80.4   137.3   151.0   267.1   321.3   347.0   365.7   387.6   416.0   464.4   654.0  1385.0  3277.1  58032.6    58012
read      298.4   151.1    86.8   140.9   155.6   285.4   335.0   361.4   380.9   404.6   439.4   506.6   732.7  1615.6  3483.3  45467.4    45398
read      322.4   194.7    86.8   139.8   154.9   296.0   356.0   392.4   420.6   455.9   505.0   592.0   894.6  2153.8  4739.9  50245.3    50177
read      313.1   153.2    86.8   147.5   164.0   300.7   349.1   376.3   397.5   422.4   455.7   514.1   717.7  1809.3  3849.7  34515.2    34504
read      361.8   327.7    86.8   139.3   154.5   292.4   363.6   412.0   454.6   512.6   594.8   758.2  1737.9  3671.2  7737.7  65940.5    66010
read      293.7   214.1    86.8   133.8   147.3   258.2   318.6   349.5   372.0   400.1   440.5   540.7   983.0  2598.1  6988.3  74177.6    73937
read      275.4   124.9    86.8   135.0   148.5   265.2   318.0   342.8   360.6   380.7   406.2   452.1   615.9  1172.2  2550.8  55104.1    55020
read      278.7   138.0    86.8   135.6   149.2   267.8   319.5   344.0   361.5   381.5   407.4   454.6   647.7  1479.9  3771.5  53281.9    53235
read      309.4   251.0    86.8   138.7   153.3   263.2   322.9   355.9   380.3   411.5   459.8   580.2  1307.0  3030.9  7423.0  97731.9    97743
read      264.3   451.1   109.4   173.7   189.6   245.4   266.3   277.1   286.5   295.9   311.2   335.2   450.1  3087.0 27122.5   5404.3     5419
read      331.5   186.6   101.3   169.1   195.8   311.4   352.5   375.3   393.8   415.4   444.3   504.6   992.6  2035.5  6202.6  14773.7    14764
read      292.4   199.3    93.8   176.2   196.7   269.4   296.9   313.3   324.9   340.8   364.2   417.4   971.2  1885.5  7765.1   7469.1     7451
read      345.5   294.2    86.8   137.4   152.9   302.7   366.4   406.5   438.2   480.2   540.6   650.4  1286.0  3557.9  8563.6  48213.5    48208
read      309.3   193.8    93.8   162.5   187.2   291.8   328.3   349.2   366.0   386.8   415.2   466.4   861.2  1747.4  6200.7  16176.4    16149
read      468.4   694.5    86.8   139.9   156.7   295.9   363.8   406.7   446.1   508.8   646.5  1674.9  3761.7  7436.8  8441.3  78981.3    78989
read      285.3   114.8    93.8   162.1   183.0   281.5   311.8   328.1   340.1   354.9   373.3   406.0   508.7  1328.1  3796.0  18931.1    18886
read      301.0   251.3    86.8   133.6   147.3   259.1   320.4   352.0   374.6   404.0   450.2   561.2  1136.3  3329.9  7712.8  75922.3    75954
read      288.0   138.8    86.8   138.4   152.7   280.0   327.3   351.3   368.8   390.7   419.8   469.9   648.0  1519.0  3850.8  44514.1    44409
read      301.4   143.4    93.8   165.0   188.5   290.1   323.6   343.2   358.7   376.0   401.4   443.7   640.5  1579.6  5785.2  16448.1    16431
read      438.7   620.5    86.8   139.7   156.4   293.2   361.4   403.6   441.3   499.8   615.3  1403.8  3509.3  7072.7  8106.6  85793.1    85707
read      273.7   122.9    80.4   135.1   149.0   263.1   316.7   341.7   359.5   379.5   404.6   449.5   585.5  1080.7  2505.4  58237.9    58253
read      329.2   310.3    86.8   139.9   155.4   269.9   332.0   367.7   395.6   432.5   495.8   650.9  1564.6  3622.5  7911.4 104034.3   103867
read      274.7    94.0    93.8   155.3   174.5   274.5   304.3   319.3   331.3   344.0   362.5   390.5   460.0  1049.4  2896.2  21537.5    21604
read      301.7   223.1    86.8   134.6   148.9   256.5   317.4   350.4   375.3   408.9   464.2   611.4  1127.9  2416.8  6403.8  90423.0    90401
read      277.4   165.5    86.8   133.4   146.8   249.7   308.7   338.5   359.7   385.1   420.0   487.6   769.1  1905.6  4044.4  84460.1    84467
read      271.8   141.5    80.4   133.9   147.5   245.1   302.6   332.3   353.1   377.6   411.6   473.4   745.3  1468.6  3062.7  99847.8    99700
read      273.8    98.3    86.8   148.2   164.2   276.1   311.0   328.3   340.3   354.8   372.1   400.7   465.2   667.8  3100.0  32096.0    32052
read      271.4    83.2    93.8   163.3   183.3   271.2   297.8   312.3   321.3   334.6   348.9   373.7   435.3   752.3  2260.7  18179.7    18173
read      277.4   130.1    80.4   133.7   147.9   263.1   315.9   342.0   361.2   384.0   415.3   471.4   658.8  1160.2  2774.1  67945.9    67789
read      268.5   111.8    80.4   136.0   149.7   264.9   312.2   334.1   348.6   366.3   388.8   424.5   521.9   807.7  2993.6  51955.3    51929
read      266.8   135.9    80.4   132.1   145.1   244.3   302.2   330.8   350.3   372.9   402.6   456.5   661.0  1338.6  3363.7  83800.8    83850
read      270.2    82.6    93.8   161.4   181.1   271.0   297.4   311.6   320.5   333.7   347.5   372.3   430.3   685.3  1987.3  18634.7    18614
read      276.9    96.2    86.8   150.9   167.7   278.7   311.5   328.1   339.8   353.9   371.5   401.1   477.2   941.9  2888.9  29267.1    29315
read      314.7   226.5    80.4   142.0   157.7   271.4   333.3   368.2   395.5   431.1   489.1   609.9  1041.2  2799.8  6288.4 107960.3   108090
read      273.6    99.8    86.8   151.7   169.0   276.0   307.5   323.0   335.0   347.1   365.7   393.1   452.8   625.9  3874.3  27077.7    27024
read      269.3   103.2    86.8   136.5   150.3   266.2   312.7   334.7   349.4   367.1   389.8   425.3   522.0   795.0  2119.0  49921.6    49907
read      258.6   100.0   101.3   173.5   190.8   253.6   275.2   288.0   296.0   307.8   320.3   344.1   407.9  1158.6  4101.1   9151.9     9150
read      275.4    97.1    86.8   145.9   161.9   276.9   313.1   331.4   343.6   359.3   377.6   408.9   487.9   932.9  2381.6  34377.9    34328
read      273.0   119.9    80.4   136.4   150.3   267.9   315.2   337.8   353.5   371.5   395.9   434.1   561.4   994.9  3198.3  51798.1    51881
read      269.2    82.6    93.8   167.5   188.8   267.6   292.5   306.2   315.5   327.1   342.2   367.1   428.9   929.8  3104.4  14581.1    14569
read      270.8   142.4    86.8   132.7   146.0   248.0   305.4   333.8   353.4   376.0   406.7   463.3   693.2  1521.2  3476.5  81470.7    81517
read      270.2   126.6    86.8   134.2   148.0   250.3   306.7   334.4   353.6   375.6   405.1   459.5   664.3  1200.3  2793.4  78660.6    78694
read      284.6   165.8    86.8   137.7   151.8   256.5   313.3   342.8   364.5   390.8   427.1   502.5   819.5  1767.1  4390.6  93272.1    93409
read      273.7    95.5    86.8   142.9   158.1   275.6   314.3   333.4   345.8   362.1   381.5   413.3   495.7   782.5  2024.1  39121.4    39093
read      274.4    87.0    86.8   163.0   183.3   274.4   301.6   315.6   325.9   338.5   354.6   380.5   443.9   852.3  3202.5  18743.9    18729
read      267.4   126.4    80.4   132.0   145.1   249.7   306.4   333.3   351.6   372.6   400.6   448.7   628.5  1282.0  3064.7  70928.7    70818
read      273.6    99.7    93.8   157.5   176.4   274.2   303.1   317.7   328.9   341.5   358.8   385.2   447.1   777.6  3491.1  21998.3    21942
read      276.7   159.4    86.8   134.7   148.6   249.5   306.9   336.3   357.1   381.5   414.8   476.1   773.0  1894.0  3722.5  91726.9    91810
read      274.6   102.3    86.8   142.1   157.4   275.9   315.0   334.4   347.0   363.8   384.2   417.1   504.9   777.0  2444.3  39541.5    39588
read      273.7   102.1    86.8   141.0   155.9   273.7   313.5   333.1   346.1   363.3   384.4   419.0   519.8   897.7  2348.2  41021.2    40957
read      270.9   127.8    80.4   133.5   147.1   257.8   311.8   337.4   355.0   374.4   400.8   445.0   608.1  1256.9  3580.1  62615.2    62645
read      266.7    81.3    86.8   163.8   184.8   264.9   290.2   303.9   313.7   325.0   341.2   367.5   430.6   883.1  2418.0  15555.1    15539
read      326.4   224.0    86.8   146.1   163.3   283.7   344.6   380.9   409.1   448.0   509.2   635.4  1084.2  2651.9  6215.4 107548.1   107672
read      278.6   129.2    86.8   145.1   161.1   275.7   310.0   327.3   339.6   354.5   373.0   407.2   579.3  1893.1  3353.2  32920.9    32954
read      278.7   145.7    80.4   135.5   149.5   265.2   316.7   341.3   359.2   379.7   406.5   458.9   678.7  1541.1  3927.9  58863.6    58866
read      275.5    89.4    93.8   155.4   174.1   276.7   306.6   321.3   333.4   345.5   364.2   392.4   462.3   840.2  2250.1  23806.6    23739
read      274.7   122.8    80.4   136.0   150.1   266.1   315.5   339.1   355.7   373.9   399.9   443.0   611.8  1118.6  2748.3  54666.2    54701
read      270.7   120.6    86.8   133.9   147.7   259.3   312.7   338.1   355.8   375.3   401.4   444.3   593.5  1037.0  2194.8  60807.7    60706
read      274.8   145.0    86.8   134.2   148.0   255.7   311.7   339.0   358.3   380.5   410.1   464.2   680.5  1414.4  3966.7  72406.9    72350
read      269.6   114.9    86.8   134.1   147.7   260.0   312.3   336.9   353.8   372.7   398.5   437.4   574.4   966.3  2529.1  58705.8    58661
read      276.2   112.1    86.8   145.1   161.1   276.8   313.4   331.9   344.2   360.4   379.7   411.6   503.4   983.5  3133.9  34889.3    34912
read      291.8   189.4    80.4   139.2   153.7   258.3   316.3   347.2   370.4   398.5   437.1   524.1   892.7  2316.3  4161.5 103124.9   103268
read      278.9   111.4    86.8   146.9   162.6   278.5   317.3   336.7   349.7   366.2   387.3   420.5   514.6  1012.3  3595.3  38669.2    38703
read      267.5   130.7    80.4   132.2   145.3   245.1   302.6   331.2   350.8   373.6   403.9   459.6   663.6  1366.8  2598.6  83290.4    83358
read      269.6   115.1    86.8   134.4   148.2   261.5   312.3   336.2   352.5   371.2   396.3   435.1   567.1   912.4  2935.3  57429.5    57408
read      273.5   145.8    80.4   133.9   147.4   248.3   305.9   335.0   355.5   379.5   411.6   470.6   738.3  1587.8  2888.0  86689.5    86837
read      274.5    97.0    86.8   146.8   162.7   276.7   311.9   329.6   341.8   357.0   374.3   403.8   476.7   795.4  3137.9  33553.2    33517
read      267.9   123.4    80.4   132.6   145.8   253.2   308.5   334.8   352.7   373.3   400.3   445.6   610.5  1077.7  2575.3  66265.6    66204
read      267.4   129.3    80.4   132.0   145.0   248.1   305.4   333.0   351.9   373.3   401.7   451.8   638.9  1329.3  2650.4  73799.6    73758
read      285.4   185.2    80.4   136.9   150.9   252.9   309.9   340.0   362.1   388.6   425.3   501.2   906.1  2291.3  4490.4  99787.9    99742
read      307.2   206.4    80.4   141.1   156.6   267.5   328.1   362.6   388.9   422.8   473.1   580.7   993.3  2553.8  4808.0 109508.5   109462
read      284.4   174.5    86.8   136.4   150.4   253.1   311.2   341.5   363.7   390.3   426.8   502.5   871.1  2071.1  3886.8  94516.3    94453

Total QPS = 55323.7 (99582664 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24596918008 bytes :   13.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.50%,100.00%
