Random waveform, supplied seed
Total number of intervals = 360 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330)
Average QPS expected = 57436
Timestamp start: 1778004356498
Timestamp end: 1778006156873

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      281.2   146.4    86.8   133.1   147.0   262.6   316.0   342.9   363.0   387.4   422.0   493.0   724.4  1631.4  3496.9  55474.4    55611
read      293.8   128.6    93.8   157.3   177.4   281.9   318.2   338.8   353.8   371.5   397.2   443.4   677.3  1572.2  2950.5  20762.8    20774
read      479.0   560.8    86.8   157.1   181.0   337.8   418.7   479.3   533.8   607.4   729.8  1465.2  3321.4  6290.7  8233.8  96769.2    96726
read      280.1   109.0    86.8   147.4   164.3   277.0   314.8   334.7   347.8   365.2   387.0   423.3   532.6  1261.4  3875.1  32424.2    32442
read      279.2   148.5    86.8   133.6   147.3   254.0   310.9   340.5   361.7   386.8   422.3   498.9   775.0  1550.1  2840.7  72977.0    73039
read      280.6   155.7    86.8   133.7   147.4   254.2   310.7   340.0   361.2   386.7   422.5   501.5   798.3  1793.2  2994.9  73817.6    74055
read      277.0   130.8    86.8   137.0   151.2   267.1   316.9   341.5   358.9   378.3   403.8   455.3   598.0  1090.9  2547.3  51361.0    51197
read      277.8   140.2    86.8   134.9   149.0   261.8   315.2   341.4   360.1   381.8   410.6   467.7   670.0  1473.1  3654.3  59397.8    59442
read      282.4   120.5    86.8   143.7   160.0   277.4   316.4   336.9   351.2   368.8   393.6   436.3   601.3  1282.4  3002.3  35681.4    35654
read      282.5   162.9    86.8   134.1   148.2   253.0   309.7   339.5   360.9   386.5   423.8   508.4   864.7  1818.1  3209.4  78849.6    78747
read      277.5   135.0    93.8   139.8   154.9   271.1   315.0   337.4   353.0   371.0   395.9   436.6   569.1  1208.0  4655.6  42254.2    42212
read      299.5   180.3    86.8   136.7   151.4   275.5   328.2   356.9   377.8   404.7   450.4   537.2   889.6  2119.4  4001.2  52534.4    52488
read      296.6   139.9    86.8   138.9   154.7   281.0   330.0   357.1   376.6   402.0   437.1   505.0   737.6  1548.9  2581.0  36962.6    36950
read      280.6   161.4   101.3   158.7   179.2   267.8   298.5   316.7   330.0   344.7   367.0   404.3   608.1  1962.4  7322.8  16882.4    16762
read      638.2   869.7    86.8   158.4   183.3   339.5   429.8   506.8   594.8   902.0  1612.8  2698.4  4174.4  7759.2  9039.7  79360.2    79473
read      281.0   134.0    86.8   136.6   150.8   264.2   317.1   343.5   362.9   385.9   418.0   484.3   689.4  1309.4  2520.1  61369.6    61431
read      301.4   220.6    86.8   138.1   153.0   261.0   316.5   346.9   370.2   399.6   446.5   568.4  1183.8  2490.5  5484.2  87075.0    87172
read      383.5   351.3    86.8   154.6   176.1   312.8   380.7   425.6   463.2   514.9   591.7   745.8  2019.6  3760.3  7869.5 108235.6   108181
read      286.6   180.6    86.8   135.1   149.4   255.4   311.6   341.4   363.2   389.8   428.2   516.8   896.9  2236.4  4916.1  80483.4    80515
read      275.0   110.2    86.8   141.1   156.5   271.7   310.9   331.2   344.6   362.2   384.6   424.8   547.4  1147.8  3091.9  37171.6    37149
read      271.0   144.3    93.8   166.6   187.3   263.0   289.4   304.4   315.4   329.0   345.5   375.5   474.6  1393.2  7992.4  13460.8    13444
read      351.0   326.2    86.8   133.9   148.9   275.5   345.7   395.0   438.4   498.8   583.5   771.5  1764.7  3374.8  7670.2  72001.6    72057
read      314.6   261.7    86.8   135.2   149.6   265.5   325.5   359.2   385.4   421.7   486.8   622.4  1393.0  3093.0  7346.7  70187.0    70041
read      296.4   210.1    86.8   136.3   151.0   257.0   312.8   343.5   366.8   395.9   439.2   547.0  1171.1  2347.7  5981.4  90021.0    90162
read      269.2   107.7    86.8   134.3   148.0   260.9   310.4   334.8   351.2   370.5   396.5   439.0   562.4   821.1  1967.7  52073.4    52082
read      277.6    97.9    93.8   154.8   173.6   274.9   307.5   324.8   337.8   352.7   371.7   403.2   496.0  1053.5  3079.7  24186.4    24258
read      351.9   334.3    86.8   136.6   151.6   277.3   343.6   387.4   426.5   485.5   574.6   764.5  1851.0  3717.7  7711.1  71906.0    72013
read      272.1   131.2    86.8   133.3   147.1   257.7   311.0   337.2   355.3   375.7   403.5   455.4   617.5  1298.9  2365.5  58099.2    58012
read      277.8   136.7    93.8   138.2   152.6   269.7   315.1   338.0   354.0   372.3   397.6   441.7   581.1  1777.4  3469.1  45508.0    45398
read      294.5   167.2    86.8   135.9   150.5   274.3   326.3   354.0   373.8   400.6   438.7   516.2   790.2  1979.8  3752.5  50009.6    50177
read      299.4   152.6    86.8   140.6   157.3   282.2   329.8   356.4   375.6   400.8   435.9   505.1   770.4  1761.7  3720.8  34579.0    34504
read      334.7   286.1    86.8   131.9   146.2   274.6   342.1   387.1   425.3   477.4   549.2   700.1  1496.1  2761.4  7830.5  65882.2    66010
read      363.4   346.7    80.4   139.5   155.4   283.7   353.1   399.6   444.0   511.4   610.7   802.4  1871.0  3701.8  7991.5  73830.0    73937
read      278.6   146.4    86.8   136.0   149.9   264.6   316.4   341.7   360.0   380.9   408.3   462.4   630.5  1659.4  3631.5  54975.0    55020
read      274.3   120.0    86.8   135.5   149.5   263.9   314.6   339.8   357.3   376.8   403.0   452.1   587.8  1293.6  2691.8  53088.6    53235
read      325.2   276.0    86.8   142.4   159.3   272.9   330.9   364.3   390.4   424.9   480.5   618.5  1520.5  3222.6  7537.0  97889.2    97743
read      256.6   115.7   109.4   177.5   192.5   248.1   269.1   281.1   290.3   301.3   317.8   345.4   424.2  1254.4  6535.1   5427.6     5419
read      278.0   111.1   101.3   170.2   191.4   269.0   296.6   313.2   324.7   339.3   358.8   391.7   517.6  1529.6  3989.2  14732.8    14764
read      255.0   111.3   101.3   173.7   188.6   244.2   266.7   279.1   289.1   300.2   317.1   346.7   470.9  1293.0  4849.6   7470.8     7451
read      364.1   242.0    86.8   138.7   157.5   321.3   412.1   464.2   499.6   540.4   590.5   672.8  1059.2  2800.4  5899.4  48127.8    48208
read      305.2   141.7    86.8   157.1   179.7   288.5   330.4   353.1   369.5   390.6   419.3   476.3   881.5  1587.4  3164.0  16278.8    16149
read      846.0  1057.3    93.8   202.7   235.2   415.2   558.5   701.9  1129.1  1661.8  2459.3  3200.0  4731.8  7962.6  9758.8  79041.0    78989
read      269.1    98.9    93.8   154.9   175.1   262.5   290.4   306.4   317.9   333.4   353.2   390.7   533.4  1387.1  3391.7  18765.8    18886
read      277.5   161.1    86.8   132.7   146.3   251.1   306.4   335.4   356.0   380.5   416.0   495.1   785.7  1934.0  3398.8  75952.4    75954
read      273.0   133.1    86.8   137.6   151.5   267.4   311.1   333.0   347.2   365.7   389.5   431.0   563.1  1208.1  5951.6  44278.8    44409
read      278.6   119.3    93.8   163.0   184.4   269.7   298.9   315.7   328.2   342.7   364.0   399.0   543.5  1499.8  4205.2  16360.0    16431
read      355.7   358.5    86.8   139.9   156.2   276.9   340.2   378.9   411.8   463.6   564.7   806.1  1923.0  3739.5  7876.4  85682.0    85707
read      275.9   145.7    86.8   133.7   147.5   260.3   312.1   337.9   356.2   377.2   406.6   467.5   655.4  1573.0  4037.7  58051.6    58253
read      357.2   331.0    86.8   148.2   166.9   292.1   354.2   392.6   424.5   467.7   537.3   686.3  1956.9  3498.5  7823.4 103886.2   103867
read      274.6    95.3    93.8   157.4   176.9   272.6   303.2   319.4   331.7   344.5   363.3   392.6   469.5   806.2  4197.6  21679.2    21604
read      302.7   225.8    86.8   137.7   152.3   259.9   316.3   347.4   371.0   400.6   448.3   569.6  1247.2  2561.0  6131.2  90757.0    90401
read      298.3   205.8    86.8   138.5   153.1   261.6   319.0   350.1   372.5   401.1   446.1   552.2  1033.6  2282.3  7036.2  84245.8    84467
read      322.6   260.8    86.8   142.4   159.3   272.2   329.7   362.9   388.7   423.2   478.4   613.6  1437.0  3098.9  7284.9  99813.4    99700
read      287.8   153.0    93.8   149.2   166.5   279.9   318.5   338.7   353.1   370.4   395.5   439.4   584.4  1826.4  7106.2  32163.6    32052
read      284.7   103.3    93.8   165.4   187.3   278.8   310.0   327.1   339.5   354.5   373.2   406.3   517.5  1165.6  3479.1  18179.4    18173
read      322.0   210.2    86.8   138.0   152.9   279.8   343.7   384.8   419.7   468.2   535.5   643.3  1018.5  2018.8  4862.7  67815.8    67789
read      301.1   160.2    86.8   137.4   152.0   280.9   337.1   368.7   393.1   424.2   469.2   539.7   739.6  1639.2  4533.9  52118.8    51929
read      380.6   362.4    86.8   145.3   163.2   291.8   359.4   403.5   446.6   513.1   639.6   927.2  1913.9  3694.9  7790.5  83923.0    83850
read      278.2   112.4    93.8   165.4   186.3   274.8   304.0   319.3   331.4   344.0   362.8   392.1   468.2   856.1  3129.3  18578.6    18614
read      290.0   119.8    93.8   151.0   169.0   283.5   321.5   342.3   357.8   374.7   400.5   447.2   588.9  1339.4  2964.0  29368.4    29315
read      575.0   561.3    93.8   217.0   254.0   442.5   549.6   615.4   666.7   736.2   865.2  1376.9  3368.7  6671.8  8832.4 107930.2   108090
read      281.1   113.3    93.8   154.5   172.7   277.6   312.4   331.1   343.7   360.1   380.0   413.8   503.7   857.8  4212.7  27069.6    27024
read      283.7   122.2    93.8   138.6   152.8   271.3   321.8   347.6   367.0   390.4   422.3   482.1   635.3  1090.6  2289.6  49836.2    49907
read      266.9    90.5   109.4   175.4   193.6   259.7   283.8   296.7   307.9   319.5   337.4   365.6   462.9  1263.9  2873.3   9233.0     9150
read      312.7   146.3    86.8   143.6   161.4   297.1   352.3   382.5   404.3   432.3   469.4   526.4   688.0  1672.1  3146.0  34481.2    34328
read      340.4   177.6    80.4   136.8   154.7   309.9   392.6   439.2   472.1   508.1   554.0   625.7   837.4  1444.4  3776.8  51865.8    51881
read      297.4   111.7   101.3   163.3   187.5   287.9   324.3   344.0   359.2   375.6   399.5   440.9   590.6  1357.1  2511.5  14571.0    14569
read      788.2  1078.2    86.8   190.6   221.1   372.8   490.0   608.2   788.7  1506.6  2118.9  3084.7  5414.5  8026.5  9814.4  81441.4    81517
read      285.7   168.5    86.8   135.3   149.3   254.5   311.2   341.6   364.1   391.6   431.3   521.6   883.2  1966.8  3679.5  79076.2    78694
read      311.7   267.6    86.8   137.8   152.5   261.2   318.8   351.7   376.5   409.3   463.0   601.1  1382.7  2878.9  7540.7  93575.0    93409
read      277.7   109.9    86.8   142.1   157.7   273.1   314.7   336.2   351.1   369.1   393.6   433.6   548.6   981.0  3102.3  39016.4    39093
read      281.3    96.1   101.3   164.8   185.5   276.5   307.2   323.9   336.5   350.2   369.6   402.0   498.6  1188.6  3170.1  18592.0    18729
read      313.2   203.4    86.8   133.9   148.5   270.4   334.0   373.5   407.0   454.3   517.9   630.1  1063.9  2123.8  3404.2  70700.6    70818
read      288.4   119.2    93.8   158.6   178.1   283.5   318.6   337.5   350.4   366.5   387.5   422.1   523.6  1373.0  4234.9  21973.0    21942
read      388.9   432.2    86.8   143.2   161.0   286.2   350.7   393.0   429.9   486.6   590.7  1022.1  2439.9  4091.9  7976.6  91716.4    91810
read      277.2   115.5    93.8   142.8   158.1   273.5   315.6   337.1   352.0   369.6   393.4   431.9   545.9   804.5  3099.5  39541.6    39588
read      285.7   122.6    86.8   142.6   158.2   278.3   323.7   346.5   363.8   384.0   411.0   461.9   597.7  1284.6  2364.9  41111.4    40957
read      313.0   202.1    86.8   135.9   150.6   277.1   338.8   375.5   405.9   448.2   504.7   599.5   959.0  2296.1  4838.5  62823.6    62645
read      285.2    89.8    93.8   169.6   191.8   279.9   310.3   327.0   338.8   352.8   371.2   403.1   504.5  1230.2  2010.3  15405.6    15539
read      584.6   597.2    93.8   215.8   250.7   424.4   533.4   602.7   657.6   733.8   894.0  1650.1  3426.8  6978.3  8413.3 107787.2   107672
read      280.5   101.3    93.8   148.6   165.1   277.3   316.2   336.4   350.2   367.4   390.3   428.7   536.6   834.9  2531.3  32901.8    32954
read      274.0   140.3    86.8   133.2   146.7   256.6   308.9   335.6   354.2   375.5   404.5   465.1   682.9  1580.6  3595.3  58760.2    58866
read      277.6    87.8    93.8   157.7   176.4   274.8   307.4   324.8   337.7   352.4   371.5   402.4   489.3   766.7  2390.2  23694.8    23739
read      299.4   160.0    86.8   135.4   149.7   274.9   332.6   365.2   391.1   424.6   472.7   552.5   789.2  1735.5  2954.4  54768.2    54701
read      307.8   187.5    86.8   135.0   149.6   274.9   335.9   371.4   400.1   438.5   493.7   584.2   924.5  2143.3  3683.8  60788.0    60706
read      323.5   242.5    86.8   135.2   150.0   271.8   337.0   378.0   414.0   464.9   536.7   664.9  1237.1  2599.1  7077.3  72307.8    72350
read      300.7   164.5    86.8   134.3   148.5   273.4   332.5   366.5   393.2   428.3   479.9   565.1   823.7  1726.7  2374.2  58866.2    58661
read      295.3   132.0    93.8   145.0   161.6   286.6   332.8   357.6   374.7   397.6   428.0   479.6   610.7  1272.5  3210.4  34911.4    34912
read      445.6   499.6    86.8   153.3   175.4   321.1   397.3   452.9   501.5   568.9   679.0  1381.9  2844.3  5261.9  8055.9 103115.0   103268
read      276.9   122.5    93.8   142.5   157.9   273.0   314.8   336.2   350.9   368.6   392.5   431.5   536.3   828.3  3405.0  38651.4    38703
read      291.9   189.3    86.8   137.0   151.2   256.5   313.3   344.3   367.4   395.9   437.4   538.3   983.0  2197.4  4232.0  83377.4    83358
read      278.3   137.6    86.8   136.0   149.8   261.8   315.8   342.6   361.9   384.2   414.3   470.2   649.4  1538.3  3300.0  57376.2    57408
read      303.3   207.5    86.8   139.5   154.6   264.7   321.4   353.1   376.7   407.5   458.4   574.2  1075.9  2412.1  3760.8  86657.0    86837
read      288.4  1370.1    93.8   146.0   162.5   275.4   312.6   332.2   345.3   362.8   384.9   423.4   540.8  1022.9  4667.4  33393.0    33517
read      271.7   127.5    80.4   132.4   145.7   252.0   307.3   335.5   355.4   378.8   411.5   475.0   673.0  1187.3  2102.6  66311.0    66204
read      285.3   168.2    86.8   136.1   150.2   256.6   313.1   343.0   365.0   392.0   431.2   520.5   815.2  1783.1  4654.4  73615.6    73758
read      326.2   264.2    86.8   143.4   160.4   274.7   333.7   367.9   394.9   431.0   491.1   627.0  1432.6  3176.2  7484.0  99556.4    99742
read      406.4   353.1    86.8   157.0   179.8   329.4   408.6   462.8   506.6   566.6   657.4   841.4  1924.6  3871.3  7867.7 109261.6   109462
read      317.5   238.3    86.8   141.4   157.6   270.2   329.1   362.8   389.0   424.5   481.6   615.1  1299.6  2799.2  6193.9  94233.6    94453
read      281.0   115.0    93.8   143.8   159.9   274.7   319.7   342.6   359.3   377.7   402.7   448.7   563.8   831.0  2351.2  43955.4    44096
read      352.8   292.4    86.8   148.3   166.3   291.3   355.5   395.3   428.5   474.4   550.0   722.1  1593.1  3294.1  7632.4 100457.6   100467
read      271.2    92.9    93.8   183.3   201.5   263.4   287.9   301.7   312.6   324.8   342.3   370.7   469.5  1133.2  3213.4   8627.4     8576
read      305.9   175.0    86.8   140.5   155.9   277.4   331.5   361.0   383.1   412.1   461.5   575.5   944.9  1909.0  3584.0  59309.8    59359
read      263.4    99.6   101.3   177.6   194.9   256.6   279.7   292.9   303.2   315.7   332.3   358.4   430.2  1200.3  5583.6   7600.4     7614
read      303.8   172.4    86.8   137.2   152.0   276.5   333.2   365.3   390.8   425.1   477.9   577.0   846.3  1732.2  4260.6  60268.4    60329
read      303.9   157.1    86.8   140.6   157.1   286.8   337.0   365.8   387.8   415.6   457.0   531.2   730.4  1576.1  4861.0  43876.2    43762
read      331.7   223.5    86.8   139.6   155.6   286.9   350.6   391.4   426.7   477.4   549.5   667.0  1080.0  2456.1  6175.4  66775.4    67038
read      294.0   120.2    93.8   151.3   170.1   285.3   322.9   343.3   358.8   375.9   402.3   454.6   654.2  1485.9  2560.5  26166.6    26095
read      323.0   218.1    86.8   137.0   151.8   275.7   339.4   380.5   416.9   468.4   539.4   661.5  1106.1  2322.0  4409.3  71252.4    71173
read      433.4   433.2    86.8   163.4   188.3   337.1   414.3   467.3   511.7   572.3   665.2   900.3  2513.1  4478.2  8053.8 109329.8   109276
read      273.8   179.3    93.8   169.1   189.9   262.3   288.1   303.0   314.6   328.7   346.2   378.8   500.3  2084.6  8019.4  13165.4    13150
read      282.2   156.0    80.4   134.7   148.8   262.8   315.6   342.6   362.4   386.0   420.4   492.6   730.8  1525.4  4446.6  61160.0    61250
read      294.2   196.6    80.4   136.4   150.9   256.6   313.4   344.4   367.8   396.6   441.1   547.7  1056.3  2248.1  4366.8  84626.4    84472
read      303.9   214.7    86.8   138.0   152.7   262.2   320.4   352.7   376.6   407.3   460.3   589.0  1134.5  2363.3  6396.4  82162.6    82226
read      279.7    85.9    93.8   152.1   170.2   278.6   313.7   332.3   344.7   361.1   380.8   414.6   504.5   693.0  1646.2  27730.8    27671
read      327.4   282.0    86.8   141.3   157.9   271.7   330.4   364.1   390.5   426.1   484.6   632.3  1612.9  3171.1  7583.8  98583.2    98736
read      362.2   313.3    86.8   150.4   169.8   299.4   364.4   404.3   439.2   486.6   558.9   718.0  1728.2  3370.0  7798.8 106420.0   106314
read      370.7   303.2    86.8   152.4   173.6   307.0   372.5   415.5   451.3   500.9   579.6   743.4  1699.3  3347.9  7464.2 105226.0   105027
read      320.9   244.8    86.8   143.5   160.5   273.9   331.5   364.7   390.6   425.1   479.5   611.1  1342.5  3023.0  6352.4  96543.2    96867
read      307.3   190.3    86.8   141.5   157.5   269.4   326.4   358.6   382.8   414.6   466.9   598.5  1062.7  1902.9  3332.2  89489.4    89493
read      280.7   126.1    86.8   137.5   151.7   270.5   319.4   344.2   362.1   382.6   410.4   466.9   628.5  1064.0  3723.0  50709.8    50538
read      277.2    97.3    93.8   157.0   177.1   274.6   306.0   322.8   335.7   349.4   368.9   399.1   483.9   963.2  3109.1  22111.4    22083
read      292.7   134.3    86.8   135.5   150.3   278.6   332.0   361.3   383.0   409.3   448.5   510.1   659.9  1349.1  2170.5  48605.0    48618
read      484.7   593.1    86.8   156.1   179.4   329.8   407.4   466.5   519.1   595.7   742.2  1559.9  3390.8  6780.8  8124.0  94140.6    94298
read      279.8   140.1    86.8   135.1   149.4   260.8   314.4   341.7   361.7   385.6   419.7   490.1   693.3  1408.0  3154.9  63811.2    63579
read      275.0   131.5    86.8   133.8   147.5   256.5   311.5   338.9   358.4   381.5   414.6   479.5   666.8  1261.1  2529.5  64586.6    64573
read      297.4   175.5    86.8   137.3   151.9   264.6   321.2   352.6   375.4   405.1   455.3   575.2   930.2  1900.7  4099.9  77218.8    77178
read      275.1   109.8    93.8   146.4   163.6   273.0   308.6   327.1   340.3   356.3   375.5   410.3   502.7   800.6  3535.7  29745.6    29824
read      282.6   152.9    86.8   134.6   148.6   260.6   315.4   343.2   363.2   387.2   421.5   495.1   775.8  1799.7  3027.6  64474.2    64495
