Random waveform, supplied seed
Total number of intervals = 360 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330)
Average QPS expected = 57436
Timestamp start: 1778402844142
Timestamp end: 1778404644529

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      279.4   118.1    80.4   130.7   145.6   267.0   327.6   358.3   378.7   401.3   431.3   476.2   563.8   720.8  2672.9  55476.6    55611
read      270.5   105.9    86.8   149.7   167.2   269.3   300.9   318.3   331.7   346.0   365.9   394.9   461.7   703.5  4289.4  20637.4    20774
read      288.8   131.4    80.4   133.2   149.9   267.3   327.6   362.8   388.7   419.9   460.0   518.8   636.8   812.6  2092.6  96522.6    96726
read      279.6   101.4    80.4   139.0   155.1   279.8   322.4   345.1   360.9   377.9   400.0   433.7   504.9   647.1  2111.7  32481.8    32442
read      272.8   128.6    74.4   125.6   139.9   252.6   315.5   349.8   373.5   400.5   434.7   486.9   583.5   741.1  3315.0  73114.2    73039
read      272.3   121.1    74.4   125.2   139.9   252.2   314.8   349.0   372.7   400.1   434.4   487.2   586.1   734.8  1773.9  74019.4    74055
read      279.2   128.1    80.4   130.1   144.9   269.4   328.1   357.4   376.7   398.8   427.5   468.8   551.8   727.4  2958.3  50933.4    51197
read      275.3   124.6    74.4   127.5   141.7   260.1   322.3   354.8   376.2   400.6   431.1   475.8   563.3   715.6  2496.0  59340.8    59442
read      279.5   123.5    74.4   137.0   152.6   278.3   324.2   347.7   364.3   382.7   404.4   438.8   512.6   642.4  2208.9  35688.0    35654
read      273.6   120.0    74.4   126.1   140.7   252.7   314.8   349.7   374.1   402.2   438.3   492.0   593.4   748.8  1683.5  78795.2    78747
read      282.8   151.4    80.4   134.1   149.5   278.4   330.3   356.5   373.5   393.8   419.1   458.4   538.8   702.1  4115.7  42103.0    42212
read      278.4   120.6    80.4   129.8   144.5   268.5   327.1   356.4   375.8   398.5   427.4   469.6   554.8   691.8  3915.2  52297.6    52488
read      281.4   100.9    80.4   137.9   153.2   280.1   327.2   351.3   367.9   387.3   410.7   448.1   524.9   652.2  1634.6  36903.0    36950
read      262.9   113.9    86.8   150.8   168.3   260.0   287.2   302.2   314.0   328.2   345.9   374.5   451.4  1091.7  4612.8  16775.2    16762
read      274.4   132.4    80.4   126.9   141.4   253.5   314.9   349.4   374.0   402.2   438.4   493.6   594.0   748.2  2111.5  79414.6    79473
read      275.3   120.8    74.4   127.4   141.4   260.4   321.8   353.6   374.7   399.6   430.9   478.9   575.3   747.2  2556.6  61350.2    61431
read      275.8   132.2    74.4   128.1   143.1   254.1   314.4   348.3   373.1   401.9   439.5   496.6   603.4   783.6  3592.2  87277.2    87172
read      335.4   158.7    74.4   144.7   165.8   307.3   376.7   418.4   450.3   489.3   540.5   626.5   816.3  1072.7  2010.1 108126.8   108181
read      272.0   125.0    80.4   125.8   140.2   251.1   312.6   346.3   370.8   398.7   434.5   488.5   589.2   750.1  2034.2  80377.8    80515
read      276.9   111.5    80.4   135.3   150.8   276.5   321.2   344.5   360.9   378.8   401.7   437.1   513.9   625.1  2009.7  37240.4    37149
read      256.4    91.8    86.8   154.0   171.4   253.4   278.4   291.9   301.9   315.3   333.7   364.5   438.0  1050.5  3263.1  13522.0    13444
read      272.5   121.8    74.4   125.2   140.0   253.7   315.6   348.9   372.2   398.8   433.0   484.6   586.1   749.1  1693.6  72137.4    72057
read      273.4   127.4    74.4   125.9   140.5   254.0   316.4   349.7   373.0   400.1   434.0   486.5   585.5   751.5  2988.7  70257.0    70041
read      275.1   128.4    74.4   127.2   142.1   253.4   313.4   347.3   372.1   401.3   438.5   494.6   603.6   842.0  2741.5  90334.0    90162
read      277.0   115.5    74.4   129.0   143.7   267.3   325.9   355.5   375.0   397.6   426.4   468.2   549.6   686.5  2797.9  52064.4    52082
read      271.7    94.9    80.4   143.3   160.4   271.8   306.7   325.6   339.5   355.6   374.0   404.0   473.5   596.0  3815.6  24184.2    24258
read      274.3   122.2    74.4   125.7   140.2   255.1   317.6   351.6   375.3   402.6   437.4   491.1   588.7   745.3  1890.6  71626.4    72013
read      276.4   126.1    74.4   127.8   142.2   262.5   323.8   355.0   376.0   399.9   430.0   474.7   564.1   719.4  3370.5  57911.8    58012
read      280.5   114.3    80.4   132.4   147.6   275.5   329.4   356.3   373.8   395.2   422.0   462.7   545.1   691.7  1940.0  45556.4    45398
read      278.9   113.9    80.4   130.6   145.1   270.8   328.2   357.0   375.9   398.5   427.0   468.3   547.7   680.5  2035.7  50073.8    50177
read      280.5   103.3    80.4   138.7   154.1   280.1   324.8   347.7   364.2   382.3   403.5   438.4   514.0   677.5  2193.3  34399.2    34504
read      276.0   163.7    74.4   126.5   140.8   256.4   319.4   353.3   376.5   402.4   435.3   485.8   583.7   817.8  6768.1  66121.6    66010
read      275.0   122.7    74.4   125.8   140.3   254.0   317.3   352.2   376.9   404.9   441.5   494.2   594.4   798.9  1877.0  74127.6    73937
read      276.9   119.7    80.4   128.6   142.9   264.6   324.5   355.3   376.0   399.7   429.6   473.6   561.9   732.5  2738.8  55028.2    55020
read      277.9   114.9    80.4   129.2   143.9   267.4   326.8   356.8   376.9   399.7   429.1   471.4   560.4   713.2  1687.6  53254.4    53235
read      294.6   132.7    80.4   135.6   152.9   273.7   334.1   369.1   395.2   426.7   466.8   527.3   641.2   827.4  2822.4  97660.2    97743
read      235.1   136.4   101.3   157.5   168.8   226.0   247.1   258.9   267.9   278.0   293.8   320.2   405.1  1300.0  7154.5   5471.4     5419
read      260.9    99.3    86.8   153.5   171.3   258.5   285.6   299.9   311.9   325.3   343.7   371.9   433.3   895.8  3205.3  14672.4    14764
read      241.1   101.0    86.8   156.5   169.8   234.3   256.3   268.5   276.6   289.1   305.3   336.0   424.6  1099.9  3668.1   7459.2     7451
read      277.6   109.6    80.4   130.4   145.3   271.5   326.9   355.4   373.7   395.1   421.8   461.6   538.5   658.2  1599.1  48074.6    48208
read      260.4    98.5    80.4   150.3   167.2   258.6   286.7   301.3   313.2   327.0   345.0   373.6   445.9   642.0  4277.6  16206.2    16149
read      274.2   124.7    74.4   126.2   140.8   253.1   315.2   350.1   374.6   402.7   438.2   492.7   593.6   771.5  2548.8  78869.0    78989
read      267.1    82.9    86.8   149.6   166.6   266.9   297.0   314.3   326.6   341.6   360.8   389.3   450.9   565.6  2025.0  18941.2    18886
read      273.1   134.0    74.4   125.6   140.0   252.3   314.8   349.7   374.0   401.7   436.6   489.7   585.7   742.2  3284.2  75988.0    75954
read      282.7   124.5    80.4   132.5   148.0   276.9   330.7   357.9   375.5   397.0   424.1   464.8   547.9   855.7  3421.9  44517.2    44409
read      263.2    78.4    93.8   151.8   169.3   262.5   291.2   307.1   318.1   332.8   350.4   377.9   440.8   572.5  1951.9  16500.4    16431
read      276.3   124.4    74.4   127.9   142.7   255.0   315.6   350.7   375.6   404.3   441.9   498.0   603.4   753.7  2125.8  85617.4    85707
read      275.1   117.2    74.4   127.7   141.8   261.3   322.8   354.7   375.7   399.7   429.5   473.1   562.1   749.6  2034.6  58209.4    58253
read      313.3   145.4    80.4   139.9   159.1   288.9   353.0   391.3   420.2   455.2   500.4   572.0   729.0   942.7  2690.9 103812.2   103867
read      268.1    90.5    80.4   145.3   162.4   267.8   300.3   318.2   332.0   346.8   367.1   396.2   460.4   587.0  2238.1  21563.8    21604
read      275.9   124.8    80.4   128.2   143.3   254.9   314.2   348.1   373.3   402.3   439.8   496.3   601.4   776.0  3014.2  90386.2    90401
read      280.5   137.8    74.4   129.1   144.3   258.7   320.2   355.5   380.5   410.0   448.8   504.6   615.2   807.8  3201.6  84557.6    84467
read      304.6   143.6    74.4   138.0   155.8   281.9   344.1   380.7   407.7   441.1   485.0   548.5   688.5   894.3  3100.9  99869.4    99700
read      278.0    97.5    80.4   139.3   155.4   278.8   320.8   343.2   358.7   374.6   396.5   429.4   498.5   596.6  2035.3  32120.6    32052
read      265.0    94.2    86.8   149.4   166.7   264.1   293.3   309.9   320.9   336.8   355.7   383.7   448.8   675.9  2501.0  18092.0    18173
read      274.6   124.1    74.4   126.5   140.9   256.2   319.6   353.8   377.0   403.4   436.7   486.3   578.6   716.0  2998.5  67661.4    67789
read      277.7   121.8    74.4   129.1   143.7   267.8   327.0   356.7   376.1   398.3   426.3   467.3   548.1   737.1  2932.5  51977.2    51929
read      275.5   126.2    74.4   127.3   142.0   254.1   315.4   349.9   374.3   402.7   439.5   495.0   601.7   803.1  2524.2  84015.4    83850
read      263.1    93.9    86.8   146.8   163.8   261.1   290.8   307.6   319.3   335.7   356.2   389.2   464.8   629.4  3555.6  18606.6    18614
read      276.4    98.9    80.4   140.2   156.4   277.4   317.0   338.0   352.6   369.0   390.9   423.9   494.7   604.6  2267.0  29236.2    29315
read      409.6   231.7    80.4   152.1   177.8   372.4   459.0   506.1   544.6   604.0   712.8   862.0  1046.0  1255.1  3981.0 108009.6   108090
read      281.9   118.5    86.8   147.3   164.2   281.4   319.2   340.0   354.4   370.1   391.2   423.1   492.6   638.8  3483.5  27070.4    27024
read      284.0   129.7    80.4   133.9   149.3   274.7   333.3   362.6   382.2   403.7   432.1   472.2   551.4   727.1  3185.7  49879.8    49907
read      247.9    87.3    93.8   159.7   174.8   243.0   266.4   278.6   288.8   300.1   317.5   345.7   415.3  1040.1  3092.9   9163.2     9150
read      282.2   108.8    80.4   138.8   154.5   281.2   326.1   349.8   366.0   384.8   407.2   443.5   518.9   671.4  3060.3  34308.0    34328
read      278.5   116.4    74.4   129.8   144.6   269.0   327.9   357.4   376.8   398.9   427.6   469.3   551.6   690.0  2361.3  51804.6    51881
read      260.7    82.5    86.8   153.5   171.3   258.8   285.7   299.6   311.6   325.0   343.6   371.2   441.8   744.6  2362.5  14603.2    14569
read      277.4   128.5    80.4   128.1   142.8   255.8   317.5   352.7   377.8   406.9   444.4   499.6   607.4   788.4  2151.0  81389.6    81517
read      291.0   154.8    74.4   129.5   145.4   267.7   332.3   368.8   395.3   427.1   467.6   531.5   669.7   927.3  3433.3  78892.2    78694
read      284.1   124.4    74.4   131.0   147.2   263.2   323.3   358.5   384.1   414.6   454.2   509.8   624.8   786.6  1824.8  93385.6    93409
read      281.8   109.4    80.4   135.4   150.9   279.7   328.4   353.8   370.7   390.5   414.8   453.3   533.2   696.2  2872.3  39086.4    39093
read      270.8    96.7    86.8   150.1   167.8   269.4   300.8   318.0   331.4   345.9   366.4   396.2   464.4   617.5  3396.4  18758.8    18729
read      276.7   130.2    74.4   126.5   140.9   256.5   320.0   355.1   379.2   406.3   441.2   494.1   593.0   773.2  2550.0  70808.6    70818
read      270.9    88.4    80.4   145.9   163.5   271.0   303.9   321.0   335.2   350.5   369.7   399.8   468.8   591.4  3072.2  22008.4    21942
read      278.6   138.9    74.4   128.8   144.0   256.8   316.4   351.1   376.2   405.8   444.1   500.9   611.9   809.5  3158.3  91701.6    91810
read      277.2   104.3    74.4   133.7   149.2   276.0   323.2   348.0   365.1   384.3   406.9   444.3   521.6   650.1  2413.6  39624.4    39588
read      280.3   111.0    80.4   135.1   150.1   278.3   327.6   353.0   369.7   389.7   414.2   452.3   531.0   653.6  2162.7  40909.6    40957
read      284.2   179.6    74.4   128.0   142.4   264.3   327.1   359.6   381.8   406.6   439.8   494.5   636.4  1599.0  8262.0  62491.2    62645
read      260.4   100.2    93.8   152.4   169.7   258.3   285.1   298.6   310.0   321.6   340.9   369.7   436.4  1029.8  3790.8  15585.8    15539
read      445.0   242.1    80.4   156.7   185.9   412.7   494.9   539.6   579.4   650.9   809.3   942.1  1103.7  1304.1  4484.5 107523.2   107672
read      280.5   127.9    80.4   140.0   155.5   279.3   320.7   343.2   359.0   375.6   398.3   433.5   516.6   722.9  5635.4  32964.8    32954
read      279.7   124.7    74.4   129.5   144.0   266.0   327.0   358.3   379.4   403.0   434.3   484.6   583.0   747.2  2521.7  59105.6    58866
read      274.2    94.8    86.8   146.1   163.1   274.7   307.9   325.7   339.6   355.7   374.4   406.3   481.9   635.1  3123.3  23636.4    23739
read      277.3   112.5    74.4   130.1   144.4   266.6   325.1   355.6   375.4   398.6   428.1   471.7   562.1   691.0  1753.7  54720.6    54701
read      278.6   125.4    80.4   129.6   144.0   263.6   324.9   357.2   378.7   403.1   434.4   484.4   580.9   734.4  3059.2  60671.0    60706
read      277.5   126.9    80.4   127.5   141.9   258.3   320.4   354.5   378.0   404.7   440.5   495.6   597.7   794.0  2715.6  72479.4    72350
read      279.8   126.3    74.4   129.4   144.0   265.5   326.5   358.8   380.7   404.8   435.8   485.5   580.9   752.9  2516.1  58616.4    58661
read      282.5   101.5    80.4   139.8   155.4   281.6   327.2   351.4   367.6   386.6   409.3   446.2   521.0   631.6  1634.9  35165.8    34912
read      323.6   159.7    74.4   142.6   162.6   295.7   362.2   401.7   432.1   468.7   517.1   592.3   790.0  1137.1  3841.2 103282.0   103268
read      281.7   117.3    80.4   136.5   151.6   279.5   328.0   353.4   370.2   390.1   414.5   452.7   527.8   637.5  2001.4  38816.8    38703
read      287.4   139.7    74.4   131.1   147.0   264.9   327.7   363.9   390.0   420.8   460.2   518.6   635.6   849.0  4230.7  83483.2    83358
read      279.8   117.7    74.4   129.4   143.8   265.9   328.4   360.6   382.2   406.6   437.5   486.2   576.8   721.5  1478.3  57355.6    57408
read      291.4   145.7    74.4   133.1   149.3   269.2   331.4   367.1   393.1   424.2   464.3   525.1   645.6   918.1  3783.6  87007.0    86837
read      282.5   102.8    80.4   139.7   155.5   282.0   326.8   350.5   366.4   384.6   405.8   441.5   520.3   661.9  2077.0  33531.6    33517
read      281.5   131.5    74.4   129.2   143.6   262.5   326.4   361.0   385.1   412.5   447.5   500.0   596.0   801.5  2454.0  66233.8    66204
read      280.4   125.5    74.4   128.4   143.1   259.5   323.2   359.2   383.9   412.3   449.7   503.8   614.1   819.6  2113.9  73704.4    73758
read      330.1   164.9    80.4   143.4   163.6   301.6   370.3   410.9   441.7   478.9   529.0   614.5   816.0  1083.2  3963.9  99711.2    99742
read      533.5   259.9    80.4   200.3   256.1   493.8   570.6   624.7   685.1   794.0   908.8  1027.7  1183.7  1398.0  7258.5 109613.8   109462
read      388.0   203.3    80.4   151.5   176.5   354.3   436.9   482.2   516.5   562.2   636.8   780.1   999.0  1213.3  4224.9  94468.2    94453
read      282.5   111.5    80.4   134.1   149.3   277.6   331.0   358.8   377.0   397.9   424.8   465.0   545.6   690.5  2355.3  44095.4    44096
read      313.4   151.4    80.4   138.9   157.2   287.0   351.8   390.6   419.8   455.1   500.8   576.3   788.1  1069.8  2458.8 100251.0   100467
read      243.1    78.5    93.8   159.2   172.8   239.4   261.6   273.1   282.7   293.4   309.2   336.2   408.0  1029.6  2299.0   8616.4     8576
read      280.3   137.1    80.4   129.3   143.7   264.3   327.1   359.4   381.3   405.4   436.0   484.1   579.4   872.6  4181.5  59231.2    59359
read      247.2   154.0    86.8   162.2   176.0   241.0   263.7   275.0   284.8   294.8   310.7   336.8   401.7  1070.9  7665.7   7570.6     7614
read      282.8   138.6    80.4   129.9   144.6   265.9   329.7   363.1   385.7   411.0   443.5   494.1   592.4   850.7  4548.1  59998.4    60329
read      284.5   116.5    80.4   135.3   150.5   279.6   332.8   360.0   378.0   399.1   426.0   466.3   548.0   698.3  3159.1  43830.2    43762
read      279.9   125.9    80.4   128.4   142.7   261.4   324.8   359.0   382.7   409.7   444.5   498.1   602.4   793.8  2169.5  67051.4    67038
read      277.9    90.1    86.8   145.2   161.9   279.1   315.1   334.9   348.7   365.8   387.1   419.9   498.9   623.7  1940.6  26203.0    26095
read      280.8   127.0    74.4   129.4   144.0   261.0   324.6   359.7   383.9   411.4   446.7   500.3   603.9   779.7  2592.9  71095.0    71173
read      497.3   241.0    80.4   184.8   231.5   461.8   535.7   586.7   640.6   744.3   856.7   969.3  1125.4  1315.9  6630.6 109442.8   109276
read      260.0    93.7    86.8   157.0   174.7   256.2   281.3   295.0   306.2   318.5   338.1   371.1   463.4  1026.7  3109.3  13026.6    13150
read      280.1   124.6    74.4   129.2   143.6   264.6   327.2   360.0   382.4   407.6   439.8   490.3   586.9   742.1  1755.3  61223.8    61250
read      280.8   127.4    80.4   129.4   144.6   259.1   320.3   356.2   381.8   411.6   449.8   506.2   619.9   822.1  2324.9  84618.8    84472
read      278.9   124.0    74.4   129.0   143.9   258.5   319.4   354.3   378.9   407.7   445.2   501.3   611.1   766.0  1554.2  82184.2    82226
read      279.9   119.2    80.4   144.2   161.2   280.0   316.1   336.2   350.3   367.6   390.0   425.4   507.8   680.3  3194.0  27595.2    27671
read      307.4   137.2    74.4   137.8   156.2   284.7   346.9   384.2   411.8   446.2   490.8   558.8   712.3   941.5  1727.3  98696.6    98736
read      469.4   244.8    80.4   168.8   206.3   437.6   518.8   566.6   609.4   682.8   806.7   947.6  1131.2  1343.0  7073.4 106183.2   106314
read      350.0   181.5    80.4   145.4   167.4   316.3   391.1   435.8   468.8   507.8   561.9   666.1   959.2  1198.5  3222.4 104893.4   105027
read      309.9   152.2    74.4   137.2   154.8   283.4   347.8   386.2   414.8   450.3   496.2   568.5   770.4  1146.8  3204.9  96844.0    96867
read      287.3   136.6    74.4   130.2   146.2   264.3   324.7   360.8   387.1   418.8   459.8   521.6   662.1  1052.9  3198.7  89358.6    89493
read      280.7   126.9    74.4   130.9   145.9   271.7   329.3   359.2   378.9   401.0   429.7   472.1   556.9   690.7  2556.5  50488.8    50538
read      275.1    85.0    86.8   150.0   167.2   276.0   309.0   327.0   340.7   356.6   374.3   403.0   468.5   594.4  1915.6  22035.6    22083
read      282.8   115.0    80.4   132.2   147.4   275.5   332.3   361.5   380.9   402.5   430.8   472.4   557.4   688.0  1965.2  48545.4    48618
read      289.9   135.5    80.4   133.1   149.7   267.9   327.9   363.8   390.3   421.9   462.6   523.9   644.8   853.1  2665.8  94204.6    94298
read      279.5   120.8    74.4   129.2   143.9   262.4   325.2   359.5   382.8   408.5   441.6   492.3   585.1   744.3  1651.6  63703.4    63579
read      279.9   124.6    80.4   129.3   144.0   262.5   325.4   359.7   382.8   408.6   441.6   492.8   589.2   742.8  2115.8  64606.4    64573
read      279.2   138.9    80.4   127.2   142.1   257.8   320.2   355.6   381.0   409.8   447.0   502.2   610.9   793.7  3972.8  77207.2    77178
read      279.8   103.7    80.4   141.2   157.9   280.6   319.8   341.5   356.7   373.0   395.4   428.3   498.9   630.1  3042.9  29814.2    29824
read      278.5   124.1    74.4   127.9   142.4   261.2   323.9   358.2   381.4   407.3   439.8   491.6   589.2   741.4  2327.7  64546.0    64495
read      275.0   110.1    86.8   151.0   168.8   274.6   306.9   323.3   337.2   352.5   371.1   399.2   461.9   766.8  4330.3  20823.4    20917
read      285.7   137.4    80.4   130.4   146.4   263.9   324.9   361.0   387.0   417.7   457.9   517.4   634.7   804.1  3514.3  85493.2    85651
