Random waveform, supplied seed
Total number of intervals = 450 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730, 71079, 108942, 55406, 42279, 21876, 34140, 42897, 18462, 100375, 41347, 101594, 47486, 73393, 51134, 58201, 71020, 72071, 93446, 28724, 59269, 74624, 52368, 9687, 44165, 6895, 55457, 61164, 108384, 33319, 97895, 39720, 68554, 86849, 30264, 100754, 98098, 86028, 93054, 42348, 29490, 18187, 95113, 8570, 62285, 52582, 34260, 59493, 58208, 93458, 18056)
Average QPS expected = 58024
Timestamp start: 1778013501860
Timestamp end: 1778015302264

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      307.5   206.9    86.8   132.9   146.2   266.6   331.1   370.1   401.7   446.0   503.2   606.1  1018.8  2098.0  5353.4  65900.0    66010
read      318.9   234.6    86.8   132.7   146.4   264.3   332.4   376.2   415.4   467.3   536.3   663.6  1246.2  2500.5  5303.3  74005.8    73937
read      299.1   180.7    86.8   134.1   147.5   272.8   331.7   365.6   391.8   425.9   470.0   546.5   800.9  2015.1  4942.9  54798.5    55020
read      293.3   150.3    86.8   134.1   147.8   272.0   329.6   362.0   386.7   418.1   460.9   531.6   735.8  1522.8  3177.1  53251.0    53235
read      403.2   491.3    86.8   143.5   161.0   280.7   344.9   388.3   426.6   489.4   634.2  1233.5  2620.6  5466.4  9135.3  97640.0    97743
read      233.0    72.0   109.4   164.5   178.6   229.1   246.4   255.0   262.8   270.6   281.9   299.8   345.1  1203.0  2031.2   5464.5     5419
read      254.9    72.1   101.3   164.0   182.8   254.5   276.5   289.1   297.0   308.7   320.6   342.1   388.8   529.9  3015.4  14763.2    14764
read      248.2   104.0   109.4   169.0   184.6   242.0   262.6   273.2   282.1   292.2   306.5   329.4   397.5  1239.8  4752.9   7475.0     7451
read      308.2   192.6    86.8   137.4   151.7   280.4   340.0   374.5   400.5   434.5   479.4   554.9   823.7  2582.9  4670.8  48065.0    48208
read      269.8   102.1   101.3   160.3   179.2   263.7   292.1   308.3   319.3   333.7   350.3   381.9   490.7  1274.3  3921.1  16242.5    16149
read      306.4   239.2    86.8   133.2   146.6   253.5   315.8   351.8   380.6   421.0   490.4   629.0  1303.7  2635.2  5036.3  79037.0    78989
read      257.2    84.9    93.8   156.8   174.5   256.9   281.9   294.8   305.1   316.3   331.3   352.4   404.3   555.7  3951.4  18984.2    18886
read      262.7   127.9    86.8   131.9   144.5   240.2   297.6   326.3   345.3   368.2   396.9   448.3   631.9  1265.2  3060.4  75868.0    75954
read      265.1    93.7    93.8   139.1   152.5   263.3   307.0   327.5   341.2   357.6   376.7   407.8   493.9   665.6  1856.7  44594.2    44409
read      259.9    79.5   101.3   161.7   180.7   258.9   283.0   295.4   305.4   316.1   331.1   354.0   412.8   760.6  2850.7  16409.2    16431
read      318.5   269.0    86.8   136.5   150.4   256.6   318.4   355.5   386.8   433.2   519.6   692.3  1438.2  2981.3  7064.6  85522.2    85707
read      264.8   133.3    86.8   134.0   147.0   253.0   306.1   330.8   346.7   366.5   390.9   429.9   544.8   888.7  5706.0  58120.2    58253
read      305.7   241.4    86.8   140.7   155.7   259.6   314.8   345.8   370.0   400.5   449.8   573.8  1299.7  2867.8  5807.6 103879.8   103867
read      262.7    81.1    93.8   156.0   173.8   263.5   290.6   305.0   315.0   326.8   342.0   366.6   422.0   538.0  2260.4  21639.0    21604
read      278.7   180.8    86.8   135.9   149.5   246.1   302.3   332.9   354.7   380.9   418.7   499.5   844.0  1904.7  5015.3  90239.5    90401
read      266.0   134.6    86.8   132.4   145.3   239.0   296.3   326.3   346.5   370.9   402.1   465.2   716.7  1435.0  2748.2  84461.8    84467
read      281.3   171.9    86.8   137.3   151.0   247.6   301.8   331.6   353.2   379.5   417.8   505.7   930.4  1866.9  3503.1  99779.2    99700
read      268.5    92.9    93.8   147.3   162.8   269.2   304.6   321.8   334.2   346.6   365.8   393.9   464.7   713.3  3027.3  32139.0    32052
read      260.9    70.3    93.8   160.6   178.9   260.7   286.0   299.3   309.7   320.1   336.1   359.3   411.8   628.2  1487.4  18158.5    18173
read      317.0   243.0    86.8   133.3   147.0   268.3   334.5   374.7   408.9   456.4   520.6   637.7  1131.9  2754.7  7371.5  67543.2    67789
read      299.1   147.6    86.8   136.0   150.0   276.7   335.1   369.0   395.1   428.6   471.5   544.8   748.7  1513.3  2178.2  51945.2    51929
